hhID,SUBREG,SUBREG_GRP,SUBREGCluster,HHSize,HHIncome,HHDwelling,HHChildren,HHweight,SUBREG_GRPDummy,SUBREGClusterDummy
2200,47.1,17,1,1,1,2,0,22.37444169,17,1
2201,75,34,3,1,1,1,0,36.64959926,34,3
2202,53.2,20,3,1,1,2,0,37.15883436,20,3
2203,37,10,4,3,2,2,1,63.97523207,10,4
2204,52.1,20,1,3,2,2,1,37.15883436,20,1
2205,47.2,18,2,4,3,1,1,70.19693412,18,2
2206,68,28,3,2,3,1,0,29.48582053,28,3
2207,47.1,17,1,2,2,2,0,16.84120461,17,1
2208,62.1,25,2,2,2,2,0,60.55659661,25,2
2209,55,21,3,2,2,1,0,38.37644494,21,3
2210,37,10,4,2,3,2,0,47.84701718,10,4
2211,34,7,4,2,2,2,0,35.08183565,7,4
2212,51.1,19,1,2,3,2,0,32.82337558,19,1
2213,43,15,3,2,2,2,0,58.11783499,15,3
2214,36,9,2,1,3,2,0,27.40659837,9,2
2215,41,12,2,4,3,1,1,16.85220703,12,2
2216,12,2,4,1,1,1,0,20.3367354,2,4
2217,68,28,3,1,1,2,0,49.12577502,28,3
2218,53.2,20,3,3,3,1,0,37.15883436,20,3
2219,94,42,4,1,1,2,0,70.90212106,42,4
2220,68,28,3,2,2,2,0,49.12577502,28,3
2221,42.2,14,1,4,3,1,1,96.21521821,14,1
2222,42.1,13,1,2,2,2,0,37.91466497,13,1
2223,71.2,30,3,2,2,1,0,39.66397038,30,3
2224,36,9,2,1,2,2,0,27.40659837,9,2
2225,83,39,3,3,3,1,1,37.06229615,39,3
2226,53.1,20,1,2,2,2,0,37.15883436,20,1
2227,68,28,3,1,2,1,0,29.48582053,28,3
2228,47.1,17,1,2,2,2,0,22.37444169,17,1
2229,57.2,23,3,3,3,1,1,38.236955,23,3
2230,77,35,4,1,1,2,0,38.01839415,35,4
2231,43,15,3,4,2,2,1,84.82177597,15,3
2232,21,4,2,1,2,2,0,29.76898566,4,2
2233,68,28,3,2,2,2,0,49.12577502,28,3
2234,13.2,3,1,3,3,2,1,32.17161866,3,1
2235,44,16,3,4,3,1,0,16.30134452,16,3
2236,77,35,4,1,2,2,0,38.01839415,35,4
2237,12,2,4,1,2,1,0,20.3367354,2,4
2238,94,42,4,2,3,1,0,70.90212106,42,4
2239,92,40,4,2,2,1,0,59.0185667,40,4
2240,77,35,4,2,2,1,0,48.75420875,35,4
2241,22,5,2,1,2,2,0,37.35369136,5,2
2242,53.2,20,3,2,2,1,0,78.73053833,20,3
2243,53.2,20,3,1,1,1,0,37.15883436,20,3
2244,96,44,3,3,2,1,0,47.7524933,44,3
2245,93,41,3,1,2,1,0,44.75355287,41,3
2246,74,33,4,4,2,1,0,31.35064351,33,4
2247,72,31,3,2,1,2,0,56.12835793,31,3
2248,37,10,4,2,1,2,0,63.97523207,10,4
2249,42.2,14,1,3,3,2,1,38.48608728,14,1
2250,42.1,13,1,1,2,2,0,48.53331743,13,1
2251,21,4,2,1,1,2,0,29.76898566,4,2
2252,34,7,4,1,1,2,0,35.08183565,7,4
2253,74,33,4,1,1,2,0,69.66809669,33,4
2254,22,5,2,1,1,2,0,37.35369136,5,2
2255,47.2,18,2,1,2,2,0,28.07877365,18,2
2256,36,9,2,1,2,2,0,27.40659837,9,2
2257,44,16,3,1,2,2,0,36.22521005,16,3
2258,96,44,3,2,1,2,0,80.60824742,44,3
2259,94,42,4,2,2,1,0,45.22586873,42,4
2260,39,11,2,2,2,1,0,34.36724645,11,2
2261,21,4,2,1,1,2,0,46.20553258,4,2
2262,36,9,2,1,1,1,0,46.54388731,9,2
2263,97,44,1,1,1,1,0,80.60824742,44,1
2264,74,33,4,1,1,2,0,69.66809669,33,4
2265,22,5,2,2,3,2,0,37.35369136,5,2
2266,75,34,3,2,1,2,0,36.64959926,34,3
2267,44,16,3,1,1,2,0,36.22521005,16,3
2268,73,32,3,1,1,2,0,50.0922619,32,3
2269,73,32,3,3,2,2,1,50.0922619,32,3
2271,82,38,3,4,2,1,1,83.31504554,38,3
2272,52.1,20,1,4,3,1,1,84.70356293,20,1
2273,43,15,3,2,3,1,0,37.21069356,15,3
2274,63,27,1,2,3,1,0,40.34653465,27,1
2275,68,28,3,1,2,2,0,49.12577502,28,3
2276,21,4,2,2,2,2,0,29.76898566,4,2
2277,62.1,25,2,2,1,2,0,51.49353372,25,2
2278,39,11,2,2,1,1,0,34.36724645,11,2
2279,21,4,2,2,1,2,0,29.76898566,4,2
2280,72,31,3,4,3,1,1,25.25776107,31,3
2281,37,10,4,1,2,2,0,63.97523207,10,4
2282,62.2,26,4,2,1,2,0,40.292277,26,4
2283,44,16,3,2,3,2,0,36.22521005,16,3
2284,35,8,3,1,1,2,0,47.06455749,8,3
2285,62.1,25,2,1,3,1,0,60.55659661,25,2
2286,34,7,4,1,1,1,0,35.08183565,7,4
2287,94,42,4,2,2,2,0,70.90212106,42,4
2288,63,27,1,2,2,2,0,40.34653465,27,1
2289,47.2,18,2,2,3,1,0,28.07877365,18,2
2290,47.2,18,2,2,2,2,0,35.26367329,18,2
2291,94,42,4,4,3,1,0,31.90595448,42,4
2292,34,7,4,3,2,1,0,35.08183565,7,4
2293,11.1,1,2,1,2,1,0,54.78276918,1,2
2294,57.2,23,3,2,1,2,0,38.236955,23,3
2295,68,28,3,1,2,2,0,49.12577502,28,3
2296,47.2,18,2,2,1,2,0,35.26367329,18,2
2297,73,32,3,4,3,1,0,22.54151786,32,3
2298,42.1,13,1,2,3,2,0,48.53331743,13,1
2299,22,5,2,1,1,2,0,37.35369136,5,2
2300,75,34,3,2,2,2,0,45.20395038,34,3
2301,33,6,2,2,3,2,0,24.16290488,6,2
2302,38,11,4,2,2,2,1,34.36724645,11,4
2303,51.1,19,1,2,1,2,0,110.75,19,1
2304,62.2,26,4,1,2,2,0,47.77685387,26,4
2305,33,6,2,2,2,2,0,30.40727874,6,2
2306,35,8,3,1,1,2,0,47.06455749,8,3
2307,47.2,18,2,2,1,2,0,28.07877365,18,2
2308,47.2,18,2,4,2,2,1,12.63544814,18,2
2309,13.2,3,1,2,2,2,0,32.17161866,3,1
2310,79,36,1,1,1,2,0,71.93430984,36,1
2311,72,31,3,2,3,1,0,56.12835793,31,3
2312,22,5,2,2,2,2,0,37.35369136,5,2
2313,94,42,4,1,1,2,0,70.90212106,42,4
2314,13.1,3,1,1,2,2,0,49.47643544,3,1
2315,47.2,18,2,2,3,2,0,28.07877365,18,2
2316,47.2,18,2,2,3,1,0,28.07877365,18,2
2317,57.1,22,1,1,1,1,0,32.24761393,22,1
2318,43,15,3,2,2,1,0,37.21069356,15,3
2319,37,10,4,4,1,1,1,21.53115773,10,4
2320,75,34,3,2,2,2,0,45.20395038,34,3
2321,72,31,3,1,1,2,0,56.12835793,31,3
2322,71.2,30,3,2,2,1,0,39.66397038,30,3
2323,53.2,20,3,3,3,1,0,37.15883436,20,3
2324,42.1,13,1,1,2,2,0,48.53331743,13,1
2325,74,33,4,2,2,1,0,69.66809669,33,4
2326,51.1,19,1,1,2,1,0,32.82337558,19,1
2327,62.1,25,2,1,3,2,0,51.49353372,25,2
2328,36,9,2,1,1,2,0,27.40659837,9,2
2329,62.2,26,4,2,2,1,0,40.292277,26,4
2330,33,6,2,1,2,2,0,30.40727874,6,2
2331,77,35,4,2,2,1,0,48.75420875,35,4
2332,57.2,23,3,4,3,1,1,95.59238751,23,3
2333,63,27,1,1,3,1,0,40.34653465,27,1
2334,42.2,14,1,4,2,1,1,17.31873928,14,1
2335,71.1,30,1,1,1,2,0,39.66397038,30,1
2336,68,28,3,2,3,1,0,49.12577502,28,3
2337,21,4,2,1,1,2,0,29.76898566,4,2
2338,52.1,20,1,3,2,2,1,37.15883436,20,1
2339,53.1,20,1,1,2,2,0,37.15883436,20,1
2340,47.2,18,2,1,1,2,0,35.26367329,18,2
2341,74,33,4,2,1,2,0,69.66809669,33,4
2342,43,15,3,3,3,1,0,37.21069356,15,3
2343,38,11,4,4,3,2,1,15.4652609,11,4
2344,36,9,2,2,3,2,0,27.40659837,9,2
2345,61,24,3,2,1,1,0,46.18484884,24,3
2346,62.2,26,4,1,1,2,0,40.292277,26,4
2347,41,12,2,3,3,1,0,91.54545455,12,2
2348,57.2,23,3,2,3,1,0,38.236955,23,3
2349,73,32,3,2,2,2,0,50.0922619,32,3
2350,79,36,1,1,2,1,0,71.93430984,36,1
2351,83,39,3,2,2,2,0,51.8851737,39,3
2352,57.2,23,3,2,2,1,0,38.236955,23,3
2353,11.1,1,2,2,2,1,0,54.78276918,1,2
2354,36,9,2,2,2,2,0,27.40659837,9,2
2355,68,28,3,2,2,1,0,29.48582053,28,3
2356,42.1,13,1,1,1,2,0,37.91466497,13,1
2357,74,33,4,1,2,1,0,44.53609388,33,4
2358,68,28,3,1,3,2,0,49.12577502,28,3
2359,47.2,18,2,3,3,1,0,28.07877365,18,2
2360,39,11,2,1,2,2,0,34.36724645,11,2
2361,22,5,2,1,1,2,0,37.35369136,5,2
2362,57.1,22,1,1,1,2,0,69.93333333,22,1
2363,36,9,2,3,3,1,0,27.40659837,9,2
2364,92,40,4,2,1,1,0,59.0185667,40,4
2365,63,27,1,2,3,1,0,40.34653465,27,1
2366,62.1,25,2,1,1,2,0,51.49353372,25,2
2367,34,7,4,1,1,1,0,35.08183565,7,4
2368,77,35,4,3,3,1,1,38.01839415,35,4
2369,73,32,3,4,3,1,0,22.54151786,32,3
2370,51.1,19,1,2,3,1,0,32.82337558,19,1
2371,21,4,2,2,3,2,0,29.76898566,4,2
2372,57.2,23,3,2,2,1,0,38.236955,23,3
2373,47.2,18,2,2,3,1,0,28.07877365,18,2
2374,21,4,2,1,1,2,0,29.76898566,4,2
2375,74,33,4,2,1,2,0,69.66809669,33,4
2376,62.1,25,2,2,2,2,0,60.55659661,25,2
2377,42.2,14,1,1,1,2,0,38.48608728,14,1
2378,52.2,20,3,3,3,1,0,37.15883436,20,3
2379,62.2,26,4,2,1,1,0,40.292277,26,4
2380,92,40,4,2,2,2,0,59.0185667,40,4
2381,73,32,3,2,2,2,0,50.0922619,32,3
2382,13.1,3,1,1,2,2,0,49.47643544,3,1
2383,43,15,3,2,2,1,0,37.21069356,15,3
2384,36,9,2,1,1,2,0,27.40659837,9,2
2385,13.2,3,1,1,1,2,0,32.17161866,3,1
2386,74,33,4,4,2,2,1,158.8084264,33,4
2387,52.1,20,1,2,1,2,0,37.15883436,20,1
2388,68,28,3,3,2,1,0,49.12577502,28,3
2389,74,33,4,2,2,1,0,69.66809669,33,4
2390,57.2,23,3,3,2,1,0,38.236955,23,3
2391,43,15,3,4,3,1,0,16.7448121,15,3
2392,47.2,18,2,2,2,2,0,28.07877365,18,2
2393,57.2,23,3,4,3,2,1,17.20662975,23,3
2394,44,16,3,3,3,1,0,36.22521005,16,3
2395,43,15,3,1,1,2,0,37.21069356,15,3
2396,74,33,4,2,2,2,1,69.66809669,33,4
2397,69,29,3,2,1,1,0,42.86345741,29,3
2398,38,11,4,2,1,1,0,34.36724645,11,4
2399,71.1,30,1,1,1,2,0,39.66397038,30,1
2400,61,24,3,3,3,1,0,65.29467155,24,3
2401,67,28,1,2,2,2,0,49.12577502,28,1
2402,12,2,4,2,2,2,0,20.3367354,2,4
2403,39,11,2,2,3,1,0,34.36724645,11,2
2404,62.1,25,2,3,2,2,0,51.49353372,25,2
2405,42.2,14,1,2,2,1,0,38.48608728,14,1
2406,39,11,2,3,3,2,1,34.36724645,11,2
2407,22,5,2,2,3,2,0,37.35369136,5,2
2408,42.1,13,1,1,1,2,0,48.53331743,13,1
2409,75,34,3,2,1,2,0,45.20395038,34,3
2410,21,4,2,2,2,2,0,29.76898566,4,2
2411,75,34,3,4,3,1,1,16.49231967,34,3
2412,74,33,4,2,2,2,0,44.53609388,33,4
2413,29,6,1,1,3,2,0,30.40727874,6,1
2414,51.3,19,1,2,3,1,0,32.82337558,19,1
2415,62.1,25,2,4,3,2,1,23.17209018,25,2
2416,62.2,26,4,1,1,2,0,40.292277,26,4
2417,22,5,2,2,2,2,0,37.35369136,5,2
2418,41,12,2,1,1,2,0,37.44934896,12,2
2419,81,37,1,1,1,2,0,77.69090909,37,1
2420,92,40,4,3,2,1,1,59.0185667,40,4
2421,52.1,20,1,1,1,2,0,37.15883436,20,1
2422,93,41,3,1,2,2,0,48.53333333,41,3
2423,71.1,30,1,1,1,2,0,39.66397038,30,1
2424,33,6,2,2,1,2,0,24.16290488,6,2
2425,74,33,4,4,3,1,1,20.04124225,33,4
2426,13.2,3,1,2,2,1,0,32.17161866,3,1
2427,35,8,3,1,1,2,0,33.68115209,8,3
2428,94,42,4,2,1,1,0,70.90212106,42,4
2430,57.1,22,1,2,3,2,0,69.93333333,22,1
2431,92,40,4,1,1,2,0,86.10151938,40,4
2432,57.2,23,3,2,2,1,0,38.236955,23,3
2433,43,15,3,1,2,1,0,37.21069356,15,3
2434,47.2,18,2,2,3,2,0,35.26367329,18,2
2435,55,21,3,2,2,1,0,38.37644494,21,3
2436,57.1,22,1,1,1,2,0,69.93333333,22,1
2437,21,4,2,1,1,2,0,29.76898566,4,2
2438,57.2,23,3,4,2,2,1,17.20662975,23,3
2439,39,11,2,3,3,2,1,34.36724645,11,2
2440,62.2,26,4,2,1,1,0,40.292277,26,4
2441,71.2,30,3,2,2,1,0,39.66397038,30,3
2442,33,6,2,1,1,2,0,24.16290488,6,2
2443,81,37,1,2,2,2,0,77.69090909,37,1
2444,69,29,3,2,2,1,0,42.86345741,29,3
2445,75,34,3,4,3,1,1,16.49231967,34,3
2446,83,39,3,1,2,2,0,37.06229615,39,3
2447,47.2,18,2,1,1,1,0,28.07877365,18,2
2448,42.1,13,1,1,2,2,0,37.91466497,13,1
2449,41,12,2,2,3,1,0,37.44934896,12,2
2450,62.2,26,4,2,3,1,0,40.292277,26,4
2451,77,35,4,2,2,1,0,48.75420875,35,4
2452,47.2,18,2,4,2,2,0,12.63544814,18,2
2453,83,39,3,2,1,1,0,37.06229615,39,3
2454,52.2,20,3,2,1,1,0,37.15883436,20,3
2455,74,33,4,1,2,1,0,69.66809669,33,4
2456,74,33,4,2,1,1,0,69.66809669,33,4
2457,62.1,25,2,4,2,2,1,23.17209018,25,2
2458,56,21,1,2,1,2,0,81.50229673,21,1
2459,62.1,25,2,1,2,2,0,51.49353372,25,2
2460,37,10,4,1,3,1,0,47.84701718,10,4
2461,71.1,30,1,3,2,2,1,39.66397038,30,1
2462,44,16,3,3,1,1,0,36.22521005,16,3
2463,62.1,25,2,2,2,2,0,51.49353372,25,2
2464,35,8,3,2,2,1,0,33.68115209,8,3
2465,77,35,4,4,3,1,1,17.10827737,35,4
2466,53.1,20,1,4,2,1,1,16.72147546,20,1
2467,53.1,20,1,4,3,1,0,16.72147546,20,1
2468,47.2,18,2,4,3,1,1,12.63544814,18,2
2469,71.1,30,1,1,1,2,0,73.84375,30,1
2470,39,11,2,3,3,2,1,34.36724645,11,2
2471,83,39,3,2,3,1,0,37.06229615,39,3
2472,83,39,3,2,2,2,0,37.06229615,39,3
2473,71.1,30,1,1,1,2,0,39.66397038,30,1
2474,33,6,2,1,1,2,0,24.16290488,6,2
2475,53.2,20,3,4,3,1,1,16.72147546,20,3
2476,43,15,3,2,2,1,0,37.21069356,15,3
2477,47.2,18,2,1,1,2,0,28.07877365,18,2
2478,92,40,4,2,3,1,0,59.0185667,40,4
2479,94,42,4,1,1,1,0,70.90212106,42,4
2480,41,12,2,2,2,1,0,37.44934896,12,2
2481,62.2,26,4,2,2,1,0,40.292277,26,4
2482,38,11,4,1,2,2,0,34.36724645,11,4
2483,43,15,3,2,2,1,0,37.21069356,15,3
2484,57.2,23,3,1,2,1,0,38.236955,23,3
2485,57.2,23,3,2,2,1,0,38.236955,23,3
2486,73,32,3,1,2,2,0,50.0922619,32,3
2487,44,16,3,1,1,2,0,36.22521005,16,3
2488,21,4,2,1,3,2,0,46.20553258,4,2
2489,47.2,18,2,2,2,1,0,28.07877365,18,2
2490,57.1,22,1,2,1,2,0,69.93333333,22,1
2492,42.1,13,1,2,2,2,0,48.53331743,13,1
2493,74,33,4,2,2,1,0,44.53609388,33,4
2494,83,39,3,2,2,1,1,37.06229615,39,3
2495,36,9,2,2,3,1,0,27.40659837,9,2
2496,21,4,2,1,1,2,0,29.76898566,4,2
2497,42.1,13,1,1,2,2,0,37.91466497,13,1
2498,62.2,26,4,2,1,1,0,40.292277,26,4
2499,62.2,26,4,4,2,2,1,18.13152465,26,4
2500,47.1,17,1,2,3,2,0,22.37444169,17,1
2502,35,8,3,2,2,1,0,33.68115209,8,3
2503,21,4,2,2,2,2,0,29.76898566,4,2
2504,75,34,3,1,2,1,0,36.64959926,34,3
2505,44,16,3,1,1,1,0,36.22521005,16,3
2506,68,28,3,1,3,2,0,49.12577502,28,3
2507,29,6,1,3,3,2,1,24.16290488,6,1
2508,41,12,2,2,2,1,0,37.44934896,12,2
2509,21,4,2,1,1,2,0,29.76898566,4,2
2510,56,21,1,1,2,2,0,38.37644494,21,1
2511,55,21,3,3,2,1,1,38.37644494,21,3
2512,44,16,3,3,3,1,1,36.22521005,16,3
2513,44,16,3,1,3,2,0,36.22521005,16,3
2514,68,28,3,2,2,1,0,49.12577502,28,3
2515,73,32,3,2,2,2,0,76.47492247,32,3
2516,68,28,3,2,2,1,0,49.12577502,28,3
2517,74,33,4,1,1,2,0,69.66809669,33,4
2518,57.2,23,3,2,3,2,0,38.236955,23,3
2519,62.2,26,4,2,1,1,0,40.292277,26,4
2520,22,5,2,2,3,2,0,37.35369136,5,2
2521,62.2,26,4,4,3,2,1,21.49958424,26,4
2522,43,15,3,3,2,1,0,37.21069356,15,3
2523,74,33,4,2,2,2,0,69.66809669,33,4
2524,71.1,30,1,1,2,1,0,39.66397038,30,1
2525,69,29,3,3,3,1,0,42.86345741,29,3
2526,39,11,2,1,1,2,0,34.36724645,11,2
2527,53.2,20,3,1,1,2,0,78.73053833,20,3
2528,74,33,4,2,2,1,0,69.66809669,33,4
2529,41,12,2,4,2,1,1,16.85220703,12,2
2530,21,4,2,1,1,2,0,46.20553258,4,2
2531,47.2,18,2,2,3,1,0,28.07877365,18,2
2532,79,36,1,2,3,2,0,71.93430984,36,1
2533,33,6,2,2,1,2,0,24.16290488,6,2
2534,47.2,18,2,3,2,1,1,28.07877365,18,2
2535,74,33,4,4,2,1,1,31.35064351,33,4
2536,13.1,3,1,1,2,2,0,32.17161866,3,1
2537,36,9,2,1,3,1,0,27.40659837,9,2
2538,63,27,1,2,2,1,0,38.02021777,27,1
2539,22,5,2,3,3,2,1,37.35369136,5,2
2540,38,11,4,3,2,2,1,34.36724645,11,4
2541,57.1,22,1,2,1,2,0,69.93333333,22,1
2542,74,33,4,2,2,1,0,44.53609388,33,4
2543,47.2,18,2,2,1,2,0,35.26367329,18,2
2544,68,28,3,3,1,2,1,49.12577502,28,3
2545,68,28,3,1,1,2,0,29.48582053,28,3
2546,74,33,4,4,3,2,1,31.35064351,33,4
2547,35,8,3,3,3,1,0,33.68115209,8,3
2548,81,37,1,1,1,2,0,77.69090909,37,1
2549,33,6,2,4,2,2,1,10.8733072,6,2
2550,74,33,4,1,2,1,0,69.66809669,33,4
2551,77,35,4,1,2,1,0,38.01839415,35,4
2552,69,29,3,2,2,1,0,42.86345741,29,3
2553,57.2,23,3,4,1,1,1,17.20662975,23,3
2554,74,33,4,4,3,1,1,158.8084264,33,4
2555,63,27,1,1,1,1,0,40.34653465,27,1
2556,68,28,3,4,3,1,0,111.9822041,28,3
2557,72,31,3,1,3,2,0,56.12835793,31,3
2558,35,8,3,2,3,2,0,47.06455749,8,3
2559,63,27,1,4,3,1,1,18.15594059,27,1
2560,21,4,2,2,3,2,0,29.76898566,4,2
2561,35,8,3,2,3,1,0,47.06455749,8,3
2562,63,27,1,2,1,2,0,38.02021777,27,1
2563,33,6,2,1,2,2,0,30.40727874,6,2
2564,68,28,3,2,1,1,0,49.12577502,28,3
2565,73,32,3,2,3,1,0,50.0922619,32,3
2566,33,6,2,1,2,2,0,24.16290488,6,2
2567,38,11,4,2,2,2,0,34.36724645,11,4
2568,74,33,4,1,1,2,0,69.66809669,33,4
2569,38,11,4,4,2,1,1,78.34013827,11,4
2570,77,35,4,1,2,2,0,48.75420875,35,4
2571,53.2,20,3,4,2,1,0,16.72147546,20,3
2572,71.1,30,1,3,2,2,1,39.66397038,30,1
2573,42.1,13,1,1,3,2,0,37.91466497,13,1
2574,61,24,3,4,3,1,1,20.78318198,24,3
2575,69,29,3,2,3,1,0,42.86345741,29,3
2576,71.1,30,1,1,1,2,0,73.84375,30,1
2577,94,42,4,4,3,1,1,103.0923678,42,4
2578,51.1,19,1,3,3,1,0,32.82337558,19,1
2579,94,42,4,1,1,1,0,70.90212106,42,4
2580,62.1,25,2,1,2,2,0,51.49353372,25,2
2581,47.2,18,2,3,3,1,1,28.07877365,18,2
2582,33,6,2,1,2,2,0,24.16290488,6,2
2583,92,40,4,3,2,1,1,86.10151938,40,4
2584,53.1,20,1,2,1,2,0,37.15883436,20,1
2585,94,42,4,2,2,1,0,70.90212106,42,4
2586,41,12,2,2,2,1,0,37.44934896,12,2
2587,62.1,25,2,1,2,2,0,51.49353372,25,2
2588,56,21,1,2,2,1,0,38.37644494,21,1
2590,71.1,30,1,1,1,2,0,39.66397038,30,1
2591,47.2,18,2,1,1,2,0,35.26367329,18,2
2592,68,28,3,1,2,1,0,49.12577502,28,3
2593,74,33,4,1,1,1,0,69.66809669,33,4
2594,42.1,13,1,1,1,2,0,37.91466497,13,1
2595,71.1,30,1,1,2,2,0,39.66397038,30,1
2596,22,5,2,1,2,2,0,37.35369136,5,2
2597,63,27,1,2,2,1,0,38.02021777,27,1
2598,56,21,1,3,2,1,0,38.37644494,21,1
2599,74,33,4,2,2,1,0,69.66809669,33,4
2600,96,44,3,2,2,1,0,47.7524933,44,3
2601,72,31,3,1,1,1,0,56.12835793,31,3
2602,74,33,4,1,2,2,0,69.66809669,33,4
2603,62.2,26,4,2,1,2,0,40.292277,26,4
2604,74,33,4,2,2,1,0,69.66809669,33,4
2605,62.1,25,2,2,2,2,0,60.55659661,25,2
2606,12,2,4,1,2,2,0,36.18711029,2,4
2608,21,4,2,1,1,2,0,29.76898566,4,2
2609,53.1,20,1,1,1,1,0,37.15883436,20,1
2610,57.2,23,3,2,2,1,0,38.236955,23,3
2611,12,2,4,4,3,1,1,9.151530931,2,4
2612,72,31,3,1,3,2,0,56.12835793,31,3
2613,69,29,3,1,3,1,0,42.86345741,29,3
2614,75,34,3,2,2,1,0,36.64959926,34,3
2615,74,33,4,4,2,2,1,31.35064351,33,4
2616,71.2,30,3,4,3,1,0,17.84878667,30,3
2617,62.1,25,2,3,3,2,0,51.49353372,25,2
2618,57.2,23,3,2,3,1,0,72.25581395,23,3
2619,75,34,3,4,2,2,1,16.49231967,34,3
2620,37,10,4,2,1,2,1,47.84701718,10,4
2621,73,32,3,1,2,2,0,50.0922619,32,3
2622,79,36,1,1,2,2,0,71.93430984,36,1
2623,13.2,3,1,2,2,1,0,32.17161866,3,1
2624,68,28,3,2,2,1,0,29.48582053,28,3
2625,29,6,1,4,1,2,1,60.40726221,6,1
2626,92,40,4,2,1,2,0,86.10151938,40,4
2627,57.2,23,3,4,3,1,1,87.16113893,23,3
2628,74,33,4,1,2,2,0,44.53609388,33,4
2629,71.1,30,1,2,3,2,0,39.66397038,30,1
2630,38,11,4,1,1,1,0,34.36724645,11,4
2631,42.2,14,1,4,3,2,1,17.31873928,14,1
2632,72,31,3,2,2,2,0,75.17391304,31,3
2633,38,11,4,4,3,1,1,15.4652609,11,4
2634,22,5,2,3,2,2,0,37.35369136,5,2
2635,12,2,4,1,3,1,0,36.18711029,2,4
2636,33,6,2,1,1,2,0,30.40727874,6,2
2637,53.2,20,3,2,2,1,0,37.15883436,20,3
2638,71.2,30,3,4,2,1,0,17.84878667,30,3
2639,21,4,2,2,2,2,0,29.76898566,4,2
2640,39,11,2,2,2,2,1,34.36724645,11,2
2641,71.2,30,3,4,2,1,1,90.41402047,30,3
2642,39,11,2,1,2,2,0,34.36724645,11,2
2643,62.1,25,2,3,2,2,0,60.55659661,25,2
2644,62.2,26,4,3,2,2,0,40.292277,26,4
2645,92,40,4,3,2,1,1,59.0185667,40,4
2646,68,28,3,2,1,1,0,29.48582053,28,3
2647,62.1,25,2,1,1,2,0,60.55659661,25,2
2648,47.2,18,2,1,2,1,0,28.07877365,18,2
2649,53.2,20,3,3,2,1,0,37.15883436,20,3
2650,57.1,22,1,2,2,2,0,32.24761393,22,1
2651,37,10,4,4,2,1,1,109.0672757,10,4
2652,33,6,2,1,3,2,0,24.16290488,6,2
2653,22,5,2,2,3,2,0,37.35369136,5,2
2654,47.2,18,2,1,2,2,0,35.26367329,18,2
2655,94,42,4,2,2,1,0,70.90212106,42,4
2656,21,4,2,1,1,2,0,29.76898566,4,2
2657,53.2,20,3,1,2,1,0,37.15883436,20,3
2658,39,11,2,1,2,1,0,130.0101292,11,2
2659,82,38,3,2,2,1,0,36.54970193,38,3
2660,34,7,4,1,2,2,0,35.08183565,7,4
2661,34,7,4,1,2,1,0,35.08183565,7,4
2662,42.2,14,1,2,2,1,0,38.48608728,14,1
2663,47.2,18,2,2,2,1,0,28.07877365,18,2
2664,75,34,3,2,3,1,0,36.64959926,34,3
2665,74,33,4,2,3,1,0,69.66809669,33,4
2666,96,44,3,2,2,1,0,80.60824742,44,3
2667,51.1,19,1,2,3,1,0,32.82337558,19,1
2668,62.1,25,2,2,1,2,0,51.49353372,25,2
2669,74,33,4,4,3,2,1,158.8084264,33,4
2670,74,33,4,2,1,1,0,44.53609388,33,4
2671,39,11,2,1,3,1,0,34.36724645,11,2
2672,73,32,3,2,1,2,0,76.47492247,32,3
2673,47.2,18,2,1,1,2,0,35.26367329,18,2
2674,52.2,20,3,3,2,1,0,37.15883436,20,3
2675,44,16,3,2,3,1,0,69.21572418,16,3
2676,34,7,4,3,2,1,1,35.08183565,7,4
2677,43,15,3,2,2,1,0,37.21069356,15,3
2678,53.2,20,3,3,3,1,1,37.15883436,20,3
2679,21,4,2,3,3,2,1,29.76898566,4,2
2680,47.1,17,1,2,2,2,0,22.37444169,17,1
2681,47.2,18,2,3,3,1,1,28.07877365,18,2
2682,75,34,3,1,2,2,0,36.64959926,34,3
2683,94,42,4,2,2,1,0,45.22586873,42,4
2684,62.2,26,4,1,1,2,0,40.292277,26,4
2685,73,32,3,2,1,1,0,50.0922619,32,3
2686,82,38,3,1,2,1,0,36.54970193,38,3
2688,51.1,19,1,3,2,2,0,32.82337558,19,1
2689,43,15,3,3,2,1,0,37.21069356,15,3
2690,36,9,2,1,2,2,0,46.54388731,9,2
2691,57.2,23,3,2,2,1,0,38.236955,23,3
2692,77,35,4,2,3,2,0,48.75420875,35,4
2693,72,31,3,4,2,2,1,25.25776107,31,3
2694,63,27,1,1,1,2,0,40.34653465,27,1
2695,47.2,18,2,4,1,1,1,12.63544814,18,2
2696,74,33,4,2,2,2,0,69.66809669,33,4
2697,57.2,23,3,2,2,1,0,38.236955,23,3
2698,63,27,1,2,2,2,0,40.34653465,27,1
2699,69,29,3,2,1,1,0,42.86345741,29,3
2700,33,6,2,1,2,2,0,24.16290488,6,2
2701,79,36,1,4,2,1,1,32.37043943,36,1
2702,68,28,3,1,2,2,0,49.12577502,28,3
2703,35,8,3,1,2,2,0,47.06455749,8,3
2704,57.2,23,3,2,3,1,0,38.236955,23,3
2705,52.1,20,1,3,2,2,0,37.15883436,20,1
2706,62.1,25,2,1,2,2,0,51.49353372,25,2
2707,47.2,18,2,4,1,2,1,15.86865298,18,2
2708,47.1,17,1,2,3,2,0,22.37444169,17,1
2709,47.2,18,2,2,3,1,0,28.07877365,18,2
