MAZ,HHS,hh_size_1,hh_size_2,hh_size_3,hh_size_4,hh_wrks_0,hh_wrks_1,hh_wrks_2,hh_wrks_3m,hh_inc_0_30,hh_inc_30_60,hh_inc_60_100,hh_inc_100_150,hh_inc_150_plus,hh_kid,hh_no_kid,hh_unit_single,hh_unit_multi,hh_unit_mobile,pop,age_0_5,age_6_15,age_16_17,age_18_64,age_65p,MGRA,Dwelling Unit,Share Affordable
14459,18,3.0275229357798166,7.362385321100918,3.041284403669725,4.568807339449541,5.133027522935779,6.7568807339449535,4.431192660550459,1.6788990825688073,4.9816513761467895,5.504587155963303,3.3715596330275233,2.2431192660550456,1.8990825688073396,5.559633027522936,12.440366972477065,0.0,18.0,0.0,49.35620207435535,3.3306184682222577,5.3454370477641175,1.041674911871982,29.468435006904752,10.170036639592244,14459.0,19.0,0.0
14461,1,0.20028612303290416,0.39341917024320455,0.1659513590844063,0.24034334763948498,0.2718168812589413,0.41201716738197425,0.23032904148783978,0.08583690987124463,0.25894134477825465,0.34763948497854075,0.17310443490701002,0.13304721030042918,0.08726752503576538,0.2932761087267525,0.7067238912732475,1.0,0.0,0.0,2.65992846780671,0.1714239614053734,0.29142073438913474,0.059998386491880676,1.5956713740816837,0.5414140114386375,0.0,0.0,0.0
14462,38,6.659439927732611,15.550135501355014,6.5564588979223135,9.233965672990063,10.332429990966578,14.829268292682928,9.268292682926829,3.5700090334236676,10.366757000903343,11.568202348690152,7.140018066847335,4.668473351400181,4.256549232158988,11.568202348690152,26.431797651309846,0.0,38.0,0.0,102.86327720791492,7.0421519125392065,10.802524293021309,1.9143713936999784,62.49055192292072,20.6136776857337,14462.0,41.0,0.0
14463,1,0.17851739788199697,0.39939485627836613,0.17700453857791226,0.24508320726172467,0.2723146747352496,0.40998487140695916,0.2314674735249622,0.08623298033282904,0.2753403933434191,0.3434190620272315,0.1664145234493192,0.14069591527987896,0.07413010590015129,0.30559757942511345,0.6944024205748865,1.0,0.0,0.0,2.7064420776375644,0.1846677480267242,0.2951656628296001,0.05449212236854156,1.624167980595697,0.5479485638170013,0.0,0.0,0.0
14464,1,0.1958904109589041,0.39315068493150684,0.17123287671232876,0.23972602739726026,0.2684931506849315,0.40684931506849314,0.236986301369863,0.08767123287671233,0.2589041095890411,0.336986301369863,0.1726027397260274,0.13972602739726028,0.09178082191780822,0.29726027397260274,0.7027397260273973,1.0,0.0,0.0,2.6678224871530967,0.17529839751313983,0.28759893341999504,0.05888930541457041,1.6037064334991151,0.5423294173062763,0.0,0.0,0.0
14465,19,3.4660734149054506,7.460511679644049,3.4660734149054506,4.60734149054505,5.07230255839822,7.502780867630701,4.628476084538376,1.7964404894327028,5.156840934371524,5.727474972191324,3.529477196885428,2.409343715239155,2.1768631813125694,5.854282536151279,13.14571746384872,0.0,19.0,0.0,51.45497317440129,3.5370030659981246,5.410772547389988,0.9895187148923326,31.6856524662332,9.832026379887644,14465.0,20.0,0.0
14466,84,14.28099173553719,34.710743801652896,14.479338842975206,20.528925619834713,23.206611570247933,31.43801652892562,21.123966942148762,8.231404958677686,22.016528925619834,26.380165289256198,15.570247933884298,10.909090909090908,9.12396694214876,24.793388429752067,59.20661157024793,0.0,84.0,0.0,228.1496539686707,15.051539671544248,22.973402656567536,4.357024641762809,139.1277186744715,46.63996832432461,14466.0,91.0,0.0
14467,1,0.18083462132921174,0.3956723338485317,0.17619783616692428,0.2472952086553323,0.2751159196290572,0.4095826893353941,0.22720247295208656,0.08809891808346214,0.2751159196290572,0.3446676970633694,0.16537867078825347,0.14064914992272023,0.07418856259659969,0.3044822256568779,0.6955177743431221,1.0,0.0,0.0,2.7097078074584386,0.17816832353214432,0.29436505627049936,0.055774431714410405,1.631402127646504,0.5499978682948804,0.0,0.0,0.0
14468,17,3.0157687253613665,6.724047306176084,3.082785808147175,4.1773981603153745,4.646517739816031,6.54533508541393,4.1773981603153745,1.630749014454665,4.400788436268068,5.227332457293035,3.105124835742444,2.3232588699080154,1.9434954007884362,5.204993429697765,11.795006570302233,0.0,17.0,0.0,46.266412395935774,3.295201652838544,4.675623966865502,0.9573896694057932,28.387716941683404,8.950480165142533,14468.0,18.0,0.0
14469,6,1.01875,2.4937500000000004,1.01875,1.46875,1.675,2.2874999999999996,1.4625,0.5750000000000001,1.56875,1.86875,1.1125,0.7875000000000001,0.6625,1.7999999999999998,4.199999999999999,0.0,6.0,0.0,16.28923966032395,1.1109136626581086,1.6351650540248563,0.32453657560798677,9.860919028088828,3.3577053399441708,14469.0,7.0,0.0
