MAZ,TAZ,PUMA,REGION,STATE
13596,1605,607309,4,6
13597,1652,607309,4,6
13598,1652,607309,4,6
13599,1603,607309,4,6
13600,1603,607309,4,6
13601,1652,607309,4,6
13602,1603,607309,4,6
13603,1652,607309,4,6
13604,1652,607309,4,6
13605,1677,607309,4,6
13606,1652,607309,4,6
13607,1603,607309,4,6
13608,1652,607309,4,6
13609,1677,607309,4,6
13610,1635,607309,4,6
13611,1635,607309,4,6
13612,1635,607309,4,6
13613,1635,607309,4,6
13614,1635,607309,4,6
13615,1635,607309,4,6
13616,1635,607309,4,6
13617,1635,607309,4,6
13618,1635,607309,4,6
13619,1635,607309,4,6
13620,1635,607309,4,6
13621,1635,607309,4,6
13622,1635,607309,4,6
13623,1635,607309,4,6
13624,1635,607309,4,6
13625,1658,607309,4,6
13626,1658,607309,4,6
13627,1658,607309,4,6
13628,1658,607309,4,6
13629,1658,607309,4,6
13630,1658,607309,4,6
13631,1658,607309,4,6
13632,1658,607309,4,6
13633,1658,607309,4,6
13634,1528,607309,4,6
13635,1534,607309,4,6
13636,1528,607309,4,6
13637,1528,607309,4,6
13638,1534,607309,4,6
13639,1528,607309,4,6
13640,1528,607309,4,6
13641,1528,607309,4,6
13642,1528,607309,4,6
13643,1534,607309,4,6
13644,1528,607309,4,6
13645,1528,607309,4,6
13646,1528,607309,4,6
13647,1534,607309,4,6
13648,1595,607309,4,6
13649,1595,607309,4,6
13650,1531,607309,4,6
13651,1531,607309,4,6
13652,1531,607309,4,6
13653,1531,607309,4,6
13654,1533,607309,4,6
13655,1533,607309,4,6
13656,1533,607309,4,6
13657,1546,607309,4,6
13658,1546,607309,4,6
13659,1546,607309,4,6
13660,1546,607309,4,6
13661,1533,607309,4,6
13662,1533,607309,4,6
13663,1546,607309,4,6
13664,1546,607309,4,6
13665,1546,607309,4,6
13666,1533,607309,4,6
13667,1533,607309,4,6
13668,1546,607309,4,6
13669,1546,607309,4,6
13670,1569,607309,4,6
13671,1569,607309,4,6
13672,1573,607309,4,6
13673,1573,607309,4,6
13674,1573,607309,4,6
13675,1569,607309,4,6
13676,1569,607309,4,6
13677,1573,607309,4,6
13678,1573,607309,4,6
13679,1573,607309,4,6
13680,1573,607309,4,6
13681,1569,607309,4,6
13682,1569,607309,4,6
13683,1573,607309,4,6
13684,1573,607309,4,6
13685,1595,607309,4,6
13686,1595,607309,4,6
13687,1595,607309,4,6
13688,1595,607309,4,6
13689,1595,607309,4,6
13690,1595,607309,4,6
13691,1595,607309,4,6
13692,1595,607309,4,6
13693,1595,607309,4,6
13694,1595,607309,4,6
13695,1564,607309,4,6
13696,1565,607309,4,6
13697,1565,607309,4,6
13698,1564,607309,4,6
13699,1565,607309,4,6
13700,1565,607309,4,6
13701,1564,607309,4,6
13702,1564,607309,4,6
13703,1579,607309,4,6
13704,1565,607309,4,6
13705,1565,607309,4,6
13706,1565,607309,4,6
13707,1565,607309,4,6
13708,1564,607309,4,6
13709,1564,607309,4,6
13710,1591,607309,4,6
13711,1591,607309,4,6
13712,1591,607309,4,6
13713,1591,607309,4,6
13714,1564,607309,4,6
13715,1579,607309,4,6
13716,1564,607309,4,6
13717,1591,607309,4,6
13718,1591,607309,4,6
13719,1591,607309,4,6
13720,1579,607309,4,6
13721,1591,607309,4,6
13722,1564,607309,4,6
13723,1564,607309,4,6
13724,1535,607309,4,6
13725,1537,607309,4,6
13726,1538,607309,4,6
13727,1539,607309,4,6
13728,1539,607309,4,6
13729,1535,607309,4,6
13730,1537,607309,4,6
13731,1535,607309,4,6
13732,1535,607309,4,6
13733,1539,607309,4,6
13734,1538,607309,4,6
13735,1538,607309,4,6
13736,1535,607309,4,6
13737,1535,607309,4,6
13738,1557,607309,4,6
13739,1557,607309,4,6
13740,1557,607309,4,6
13741,1557,607309,4,6
13742,1557,607309,4,6
13743,1557,607309,4,6
13744,1535,607309,4,6
13745,1538,607309,4,6
13746,1566,607309,4,6
13747,1566,607309,4,6
13748,1566,607309,4,6
13749,1566,607309,4,6
13750,1570,607309,4,6
13751,1570,607309,4,6
13752,1571,607309,4,6
13753,1571,607309,4,6
13754,1566,607309,4,6
13755,1566,607309,4,6
13756,1571,607309,4,6
13757,1571,607309,4,6
13758,1566,607309,4,6
13759,1566,607309,4,6
13760,1570,607309,4,6
13761,1570,607309,4,6
13762,1571,607309,4,6
13763,1571,607309,4,6
13764,1566,607309,4,6
13765,1566,607309,4,6
13766,1570,607309,4,6
13767,1592,607309,4,6
13768,1594,607309,4,6
13769,1571,607309,4,6
13770,1594,607309,4,6
13771,1571,607309,4,6
13772,1594,607309,4,6
13773,1571,607309,4,6
13774,1571,607309,4,6
13775,1571,607309,4,6
13776,1571,607309,4,6
13777,1594,607309,4,6
13778,1594,607309,4,6
13779,1571,607309,4,6
13780,1594,607309,4,6
13781,1594,607309,4,6
13782,1393,607309,4,6
13783,1393,607309,4,6
13784,1393,607309,4,6
13785,1393,607309,4,6
13786,1393,607309,4,6
13787,1393,607309,4,6
13788,1393,607309,4,6
13789,1438,607309,4,6
13790,1438,607309,4,6
13791,1438,607309,4,6
13792,1438,607309,4,6
13793,1438,607309,4,6
13794,1395,607309,4,6
13795,1395,607309,4,6
13796,1395,607309,4,6
13797,1395,607309,4,6
13798,1395,607309,4,6
13799,1395,607309,4,6
13800,1426,607309,4,6
13801,1426,607309,4,6
13802,1426,607309,4,6
13803,1426,607309,4,6
13804,1426,607309,4,6
13805,1426,607309,4,6
13806,1426,607309,4,6
13807,1426,607309,4,6
13808,1426,607309,4,6
13809,1426,607309,4,6
13810,1390,607309,4,6
13811,1367,607309,4,6
13812,1367,607309,4,6
13813,1400,607309,4,6
13814,1400,607309,4,6
13815,1434,607309,4,6
13816,1434,607309,4,6
13817,1434,607309,4,6
13818,1390,607309,4,6
13819,1390,607309,4,6
13820,1390,607309,4,6
13821,1390,607309,4,6
13822,1390,607309,4,6
13823,1390,607309,4,6
13824,1390,607309,4,6
13825,1390,607309,4,6
13826,1390,607309,4,6
13827,1421,607309,4,6
13828,1390,607309,4,6
13829,1421,607309,4,6
13830,1445,607309,4,6
13831,1445,607309,4,6
13832,1448,607309,4,6
13833,1400,607309,4,6
13834,1426,607309,4,6
13835,1426,607309,4,6
13836,1465,607309,4,6
13837,1465,607309,4,6
13838,1465,607309,4,6
13839,1465,607309,4,6
13840,1465,607309,4,6
13841,1465,607309,4,6
13842,1465,607309,4,6
13843,1465,607309,4,6
13844,1465,607309,4,6
13845,1465,607309,4,6
13846,1465,607309,4,6
13847,1491,607309,4,6
13848,1491,607309,4,6
13849,1491,607309,4,6
13850,1491,607309,4,6
13851,1491,607309,4,6
13852,1491,607309,4,6
13853,1491,607309,4,6
13854,1491,607309,4,6
13855,1491,607309,4,6
13856,1491,607309,4,6
13857,1464,607309,4,6
13858,1464,607309,4,6
13859,1464,607309,4,6
13860,1464,607309,4,6
13861,1464,607309,4,6
13862,1464,607309,4,6
13863,1464,607309,4,6
13864,1464,607309,4,6
13865,1464,607309,4,6
13866,1464,607309,4,6
13867,1464,607309,4,6
13868,1464,607309,4,6
13869,1464,607309,4,6
13870,1464,607309,4,6
13871,1492,607309,4,6
13872,1492,607309,4,6
13873,1492,607309,4,6
13874,1492,607309,4,6
13875,1492,607309,4,6
13876,1451,607309,4,6
13877,1453,607309,4,6
13878,1453,607309,4,6
13879,1463,607309,4,6
13880,1463,607309,4,6
13881,1453,607309,4,6
13882,1453,607309,4,6
13883,1463,607309,4,6
13884,1463,607309,4,6
13885,1453,607309,4,6
13886,1463,607309,4,6
13887,1463,607309,4,6
13888,1453,607309,4,6
13889,1453,607309,4,6
13890,1463,607309,4,6
13891,1463,607309,4,6
13892,1453,607309,4,6
13893,1453,607309,4,6
13894,1453,607309,4,6
13895,1463,607309,4,6
13896,1463,607309,4,6
13897,1463,607309,4,6
13898,1453,607309,4,6
13899,1453,607309,4,6
13900,1453,607309,4,6
13901,1493,607309,4,6
13902,1493,607309,4,6
13903,1453,607309,4,6
13904,1493,607309,4,6
13905,1453,607309,4,6
13906,1493,607309,4,6
13907,1453,607309,4,6
13908,1451,607309,4,6
13909,1501,607309,4,6
13910,1501,607309,4,6
13911,1501,607309,4,6
13912,1505,607309,4,6
13913,1501,607309,4,6
13914,1516,607309,4,6
13915,1516,607309,4,6
13916,1518,607309,4,6
13917,1518,607309,4,6
13918,1516,607309,4,6
13919,1518,607309,4,6
13920,1518,607309,4,6
13921,1452,607309,4,6
13922,1452,607309,4,6
13923,1452,607309,4,6
13924,1452,607309,4,6
13925,1452,607309,4,6
13926,1452,607309,4,6
13927,1483,607309,4,6
13928,1483,607309,4,6
13929,1490,607309,4,6
13930,1490,607309,4,6
13931,1490,607309,4,6
13932,1490,607309,4,6
13933,1490,607309,4,6
13934,1506,607309,4,6
13935,1506,607309,4,6
13936,1508,607309,4,6
13937,1506,607309,4,6
13938,1508,607309,4,6
13939,1506,607309,4,6
13940,1521,607309,4,6
13941,1521,607309,4,6
13942,1521,607309,4,6
13943,1508,607309,4,6
13944,1508,607309,4,6
13945,1521,607309,4,6
13946,1521,607309,4,6
13947,1521,607309,4,6
13948,1521,607309,4,6
13949,1503,607309,4,6
13950,1503,607309,4,6
13951,1503,607309,4,6
13952,1503,607309,4,6
13953,1503,607309,4,6
13954,1503,607309,4,6
13955,1503,607309,4,6
13956,1519,607309,4,6
13957,1519,607309,4,6
13958,1519,607309,4,6
13959,1520,607309,4,6
13960,1520,607309,4,6
13961,1520,607309,4,6
13962,1519,607309,4,6
13963,1519,607309,4,6
13964,1520,607309,4,6
13965,1520,607309,4,6
13966,1520,607309,4,6
13967,1351,607304,4,6
13968,1351,607304,4,6
13969,1397,607309,4,6
13970,1397,607309,4,6
13971,1397,607309,4,6
13972,1397,607309,4,6
13973,1397,607309,4,6
13974,1397,607309,4,6
13975,1424,607309,4,6
13976,1351,607304,4,6
13977,1405,607309,4,6
13978,1405,607309,4,6
13979,1405,607309,4,6
13980,1405,607309,4,6
13981,1405,607309,4,6
13982,1405,607309,4,6
13983,1405,607309,4,6
13984,1423,607309,4,6
13985,1423,607309,4,6
13986,1423,607309,4,6
13987,1423,607309,4,6
13988,1423,607309,4,6
13989,1423,607309,4,6
13990,1423,607309,4,6
13991,1423,607309,4,6
13992,1447,607309,4,6
13993,1447,607309,4,6
13994,1447,607309,4,6
13995,1447,607309,4,6
13996,1447,607309,4,6
13997,1447,607309,4,6
13998,1447,607309,4,6
13999,1447,607309,4,6
14000,1447,607309,4,6
14001,1397,607309,4,6
14002,1397,607309,4,6
14003,1397,607309,4,6
14004,1424,607309,4,6
14005,1424,607309,4,6
14006,1424,607309,4,6
14007,1424,607309,4,6
14008,1424,607309,4,6
14009,1424,607309,4,6
14010,1449,607309,4,6
14011,1449,607309,4,6
14012,1449,607309,4,6
14013,1449,607309,4,6
14014,1468,607309,4,6
14015,1468,607309,4,6
14016,1468,607309,4,6
14017,1468,607309,4,6
14018,1468,607309,4,6
14019,1468,607309,4,6
14020,1468,607309,4,6
14021,1468,607309,4,6
14022,1488,607309,4,6
14023,1488,607309,4,6
14024,1488,607309,4,6
14025,1488,607309,4,6
14026,1498,607309,4,6
14027,1498,607309,4,6
14028,1498,607309,4,6
14029,1469,607309,4,6
14030,1469,607309,4,6
14031,1469,607309,4,6
14032,1469,607309,4,6
14033,1469,607309,4,6
14034,1469,607309,4,6
14035,1469,607309,4,6
14036,1469,607309,4,6
14037,1469,607309,4,6
14038,1469,607309,4,6
14039,1469,607309,4,6
14040,1469,607309,4,6
14041,1469,607309,4,6
14042,1469,607309,4,6
14043,1469,607309,4,6
14044,1494,607309,4,6
14045,1494,607309,4,6
14046,1494,607309,4,6
14047,1494,607309,4,6
14048,1494,607309,4,6
14049,1494,607309,4,6
14050,1494,607309,4,6
14051,1494,607309,4,6
14052,1494,607309,4,6
14053,1494,607309,4,6
14054,1494,607309,4,6
14055,1494,607309,4,6
14056,1494,607309,4,6
14057,1494,607309,4,6
14058,1494,607309,4,6
14059,1513,607309,4,6
14060,1513,607309,4,6
14061,1513,607309,4,6
14062,1513,607309,4,6
14063,1513,607309,4,6
14064,1513,607309,4,6
14065,1513,607309,4,6
14066,1513,607309,4,6
14067,1513,607309,4,6
14068,1513,607309,4,6
14069,1494,607309,4,6
14070,773,607304,4,6
14071,773,607304,4,6
14072,773,607304,4,6
14073,755,607304,4,6
14074,790,607304,4,6
14075,773,607304,4,6
14076,790,607304,4,6
14077,798,607304,4,6
14078,798,607304,4,6
14079,813,607304,4,6
14080,798,607304,4,6
14081,813,607304,4,6
14082,813,607304,4,6
14083,790,607304,4,6
14084,813,607304,4,6
14085,813,607304,4,6
14086,813,607304,4,6
14087,813,607304,4,6
14088,721,607304,4,6
14089,721,607304,4,6
14090,721,607304,4,6
14091,721,607304,4,6
14092,755,607304,4,6
14093,755,607304,4,6
14094,755,607304,4,6
14095,765,607304,4,6
14096,765,607304,4,6
14097,755,607304,4,6
14098,761,607304,4,6
14099,761,607304,4,6
14100,761,607304,4,6
14101,761,607304,4,6
14102,761,607304,4,6
14103,786,607304,4,6
14104,786,607304,4,6
14105,761,607304,4,6
14106,786,607304,4,6
14107,761,607304,4,6
14108,761,607304,4,6
14109,761,607304,4,6
14110,709,607304,4,6
14111,709,607304,4,6
14112,731,607304,4,6
14113,731,607304,4,6
14114,744,607304,4,6
14115,731,607304,4,6
14116,731,607304,4,6
14117,731,607304,4,6
14118,1310,607304,4,6
14119,1310,607304,4,6
14120,1310,607304,4,6
14121,1334,607304,4,6
14122,1324,607304,4,6
14123,1310,607304,4,6
14124,1334,607304,4,6
14125,1338,607304,4,6
14126,1338,607304,4,6
14127,1334,607304,4,6
14128,1334,607304,4,6
14129,1338,607304,4,6
14130,1367,607309,4,6
14131,1283,607304,4,6
14132,1284,607304,4,6
14133,1284,607304,4,6
14134,1284,607304,4,6
14135,1284,607304,4,6
14136,1284,607304,4,6
14137,1338,607304,4,6
14138,1338,607304,4,6
14139,1283,607304,4,6
14140,1283,607304,4,6
14141,1308,607304,4,6
14142,1308,607304,4,6
14143,1283,607304,4,6
14144,1308,607304,4,6
14145,1334,607304,4,6
14146,1283,607304,4,6
14147,1283,607304,4,6
14148,1324,607304,4,6
14149,1324,607304,4,6
14150,1324,607304,4,6
14151,1324,607304,4,6
14152,1334,607304,4,6
14153,1324,607304,4,6
14154,1334,607304,4,6
14155,1324,607304,4,6
14156,815,607304,4,6
14157,815,607304,4,6
14158,831,607304,4,6
14159,831,607304,4,6
14160,815,607304,4,6
14161,831,607304,4,6
14162,843,607304,4,6
14163,815,607304,4,6
14164,831,607304,4,6
14165,843,607304,4,6
14166,854,607304,4,6
14167,815,607304,4,6
14168,843,607304,4,6
14169,854,607304,4,6
14170,843,607304,4,6
14171,815,607304,4,6
14172,843,607304,4,6
14173,854,607304,4,6
14174,882,607304,4,6
14175,882,607304,4,6
14176,893,607304,4,6
14177,882,607304,4,6
14178,893,607304,4,6
14179,893,607304,4,6
14180,893,607304,4,6
14181,893,607304,4,6
14182,904,607304,4,6
14183,904,607304,4,6
14184,873,607304,4,6
14185,873,607304,4,6
14186,873,607304,4,6
14187,884,607304,4,6
14188,884,607304,4,6
14189,884,607304,4,6
14190,884,607304,4,6
14191,884,607304,4,6
14192,904,607304,4,6
14193,904,607304,4,6
14194,884,607304,4,6
14195,904,607304,4,6
14196,904,607304,4,6
14197,904,607304,4,6
14198,884,607304,4,6
14199,1188,607304,4,6
14200,1188,607304,4,6
14201,1209,607304,4,6
14202,1233,607304,4,6
14203,1233,607304,4,6
14204,1233,607304,4,6
14205,1233,607304,4,6
14206,1160,607304,4,6
14207,1170,607304,4,6
14208,1182,607304,4,6
14209,1182,607304,4,6
14210,1188,607304,4,6
14211,1188,607304,4,6
14212,1188,607304,4,6
14213,1201,607304,4,6
14214,1209,607304,4,6
14215,1182,607304,4,6
14216,1233,607304,4,6
14217,1201,607304,4,6
14218,1182,607304,4,6
14219,1182,607304,4,6
14220,1201,607304,4,6
14221,1182,607304,4,6
14222,1182,607304,4,6
14223,1182,607304,4,6
14224,1260,607304,4,6
14225,1260,607304,4,6
14226,1260,607304,4,6
14227,1260,607304,4,6
14228,1260,607304,4,6
14229,1260,607304,4,6
14230,1260,607304,4,6
14231,1260,607304,4,6
14232,1260,607304,4,6
14233,1280,607304,4,6
14234,1280,607304,4,6
14235,1280,607304,4,6
14236,1314,607304,4,6
14237,1320,607304,4,6
14238,1314,607304,4,6
14239,1346,607304,4,6
14240,1351,607304,4,6
14241,1351,607304,4,6
14242,1351,607304,4,6
14243,944,607304,4,6
14244,944,607304,4,6
14245,944,607304,4,6
14246,944,607304,4,6
14247,944,607304,4,6
14248,1049,607304,4,6
14249,1046,607304,4,6
14250,1049,607304,4,6
14251,1046,607304,4,6
14252,1046,607304,4,6
14253,1046,607304,4,6
14254,1049,607304,4,6
14255,1049,607304,4,6
14256,1147,607304,4,6
14257,1147,607304,4,6
14258,1186,607304,4,6
14259,1147,607304,4,6
14260,1147,607304,4,6
14261,1186,607304,4,6
14262,1186,607304,4,6
14263,1147,607304,4,6
14264,1186,607304,4,6
14265,1266,607304,4,6
14266,1276,607304,4,6
14267,1266,607304,4,6
14268,1266,607304,4,6
14269,1276,607304,4,6
14270,1276,607304,4,6
14271,1276,607304,4,6
14272,1266,607304,4,6
14273,1276,607304,4,6
14274,1323,607304,4,6
14275,1345,607304,4,6
14276,1345,607304,4,6
14277,1345,607304,4,6
14278,747,607304,4,6
14279,747,607304,4,6
14280,782,607304,4,6
14281,747,607304,4,6
14282,782,607304,4,6
14283,782,607304,4,6
14284,782,607304,4,6
14285,782,607304,4,6
14286,782,607304,4,6
14287,793,607304,4,6
14288,808,607304,4,6
14289,808,607304,4,6
14290,793,607304,4,6
14291,809,607304,4,6
14292,782,607304,4,6
14293,793,607304,4,6
14294,809,607304,4,6
14295,809,607304,4,6
14296,808,607304,4,6
14297,809,607304,4,6
14298,808,607304,4,6
14299,809,607304,4,6
14300,818,607304,4,6
14301,793,607304,4,6
14302,809,607304,4,6
14303,793,607304,4,6
14304,823,607304,4,6
14305,818,607304,4,6
14306,823,607304,4,6
14307,793,607304,4,6
14308,823,607304,4,6
14309,793,607304,4,6
14310,835,607304,4,6
14311,823,607304,4,6
14312,823,607304,4,6
14313,835,607304,4,6
14314,823,607304,4,6
14315,835,607304,4,6
14316,841,607304,4,6
14317,841,607304,4,6
14318,841,607304,4,6
14319,841,607304,4,6
14320,828,607304,4,6
14321,828,607304,4,6
14322,828,607304,4,6
14323,835,607304,4,6
14324,835,607304,4,6
14325,841,607304,4,6
14326,835,607304,4,6
14327,835,607304,4,6
14328,835,607304,4,6
14329,841,607304,4,6
14330,835,607304,4,6
14331,835,607304,4,6
14332,835,607304,4,6
14333,841,607304,4,6
14334,835,607304,4,6
14335,841,607304,4,6
14336,841,607304,4,6
14337,855,607304,4,6
14338,859,607304,4,6
14339,859,607304,4,6
14340,855,607304,4,6
14341,859,607304,4,6
14342,855,607304,4,6
14343,859,607304,4,6
14344,895,607304,4,6
14345,895,607304,4,6
14346,895,607304,4,6
14347,895,607304,4,6
14348,783,607304,4,6
14349,783,607304,4,6
14350,783,607304,4,6
14351,817,607304,4,6
14352,817,607304,4,6
14353,829,607304,4,6
14354,817,607304,4,6
14355,829,607304,4,6
14356,829,607304,4,6
14357,817,607304,4,6
14358,817,607304,4,6
14359,817,607304,4,6
14360,817,607304,4,6
14361,849,607304,4,6
14362,849,607304,4,6
14363,872,607304,4,6
14364,880,607304,4,6
14365,880,607304,4,6
14366,880,607304,4,6
14367,880,607304,4,6
14368,900,607304,4,6
14369,900,607304,4,6
14370,900,607304,4,6
14371,900,607304,4,6
14372,900,607304,4,6
14373,849,607304,4,6
14374,849,607304,4,6
14375,849,607304,4,6
14376,849,607304,4,6
14377,849,607304,4,6
14378,849,607304,4,6
14379,849,607304,4,6
14380,849,607304,4,6
14381,849,607304,4,6
14382,639,607301,4,6
14383,639,607301,4,6
14384,639,607301,4,6
14385,639,607301,4,6
14386,680,607301,4,6
14387,639,607301,4,6
14388,639,607301,4,6
14389,675,607301,4,6
14390,717,607301,4,6
14391,675,607301,4,6
14392,675,607301,4,6
14393,717,607301,4,6
14394,725,607301,4,6
14395,717,607301,4,6
14396,742,607301,4,6
14397,717,607301,4,6
14398,717,607301,4,6
14399,733,607301,4,6
14400,717,607301,4,6
14401,733,607301,4,6
14402,733,607301,4,6
14403,717,607301,4,6
14404,749,607301,4,6
14405,742,607301,4,6
14406,749,607301,4,6
14407,749,607301,4,6
14408,749,607301,4,6
14409,742,607301,4,6
14410,742,607301,4,6
14411,751,607301,4,6
14412,742,607301,4,6
14413,751,607301,4,6
14414,742,607301,4,6
14415,751,607301,4,6
14416,749,607301,4,6
14417,751,607301,4,6
14418,749,607301,4,6
14419,751,607301,4,6
14420,751,607301,4,6
14421,751,607301,4,6
14422,751,607301,4,6
14423,751,607301,4,6
14424,693,607301,4,6
14425,693,607301,4,6
14426,693,607301,4,6
14427,725,607301,4,6
14428,726,607301,4,6
14429,725,607301,4,6
14430,725,607301,4,6
14431,725,607301,4,6
14432,726,607301,4,6
14433,726,607301,4,6
14434,725,607301,4,6
14435,725,607301,4,6
14436,726,607301,4,6
14437,726,607301,4,6
14438,675,607301,4,6
14439,675,607301,4,6
14440,675,607301,4,6
14441,675,607301,4,6
14442,675,607301,4,6
14443,675,607301,4,6
14444,675,607301,4,6
14445,675,607301,4,6
14446,725,607301,4,6
14447,612,607301,4,6
14448,594,607301,4,6
14449,612,607301,4,6
14450,612,607301,4,6
14451,594,607301,4,6
14452,636,607301,4,6
14453,594,607301,4,6
14454,636,607301,4,6
14455,643,607301,4,6
14456,636,607301,4,6
14457,636,607301,4,6
14458,643,607301,4,6
14459,646,607301,4,6
14460,643,607301,4,6
14461,636,607301,4,6
14462,646,607301,4,6
14463,636,607301,4,6
14464,636,607301,4,6
14465,646,607301,4,6
14466,646,607301,4,6
14467,636,607301,4,6
14468,646,607301,4,6
14469,646,607301,4,6
14470,636,607301,4,6
14471,636,607301,4,6
14472,646,607301,4,6
14473,636,607301,4,6
14474,646,607301,4,6
14475,643,607301,4,6
14476,636,607301,4,6
14477,646,607301,4,6
14478,636,607301,4,6
14479,646,607301,4,6
14480,668,607301,4,6
14481,643,607301,4,6
14482,668,607301,4,6
14483,668,607301,4,6
14484,674,607301,4,6
14485,668,607301,4,6
14486,674,607301,4,6
14487,674,607301,4,6
14488,674,607301,4,6
14489,674,607301,4,6
14490,674,607301,4,6
14491,674,607301,4,6
14492,643,607301,4,6
14493,594,607301,4,6
14494,594,607301,4,6
14495,594,607301,4,6
14496,612,607301,4,6
14497,612,607301,4,6
14498,569,607301,4,6
14499,569,607301,4,6
14500,569,607301,4,6
14501,569,607301,4,6
14502,569,607301,4,6
14503,569,607301,4,6
14504,569,607301,4,6
14505,569,607301,4,6
14506,569,607301,4,6
14507,594,607301,4,6
14508,594,607301,4,6
14509,609,607301,4,6
14510,609,607301,4,6
14511,617,607301,4,6
14512,609,607301,4,6
14513,609,607301,4,6
14514,617,607301,4,6
14515,609,607301,4,6
14516,622,607301,4,6
14517,617,607301,4,6
14518,617,607301,4,6
14519,609,607301,4,6
14520,622,607301,4,6
14521,617,607301,4,6
14522,622,607301,4,6
14523,617,607301,4,6
14524,622,607301,4,6
14525,617,607301,4,6
14526,617,607301,4,6
14527,622,607301,4,6
14528,622,607301,4,6
14529,617,607301,4,6
14530,635,607301,4,6
14531,635,607301,4,6
14532,622,607301,4,6
14533,617,607301,4,6
14534,622,607301,4,6
14535,635,607301,4,6
14536,635,607301,4,6
14537,635,607301,4,6
14538,635,607301,4,6
14539,635,607301,4,6
14540,635,607301,4,6
14541,635,607301,4,6
14542,601,607301,4,6
14543,601,607301,4,6
14544,630,607301,4,6
14545,630,607301,4,6
14546,630,607301,4,6
14547,630,607301,4,6
14548,660,607301,4,6
14549,660,607301,4,6
14550,660,607301,4,6
14551,660,607301,4,6
14552,691,607301,4,6
14553,691,607301,4,6
14554,691,607301,4,6
14555,630,607301,4,6
14556,630,607301,4,6
14557,630,607301,4,6
14558,660,607301,4,6
14559,660,607301,4,6
14560,660,607301,4,6
14561,660,607301,4,6
14562,691,607301,4,6
14563,691,607301,4,6
14564,691,607301,4,6
14565,451,607301,4,6
14566,451,607301,4,6
14567,451,607301,4,6
14568,451,607301,4,6
14569,451,607301,4,6
14570,543,607301,4,6
14571,543,607301,4,6
14572,543,607301,4,6
14573,543,607301,4,6
14574,543,607301,4,6
14575,543,607301,4,6
14576,580,607301,4,6
14577,580,607301,4,6
14578,580,607301,4,6
14579,580,607301,4,6
14580,580,607301,4,6
14581,601,607301,4,6
14582,601,607301,4,6
14583,601,607301,4,6
14584,601,607301,4,6
14585,601,607301,4,6
14586,601,607301,4,6
14587,513,607301,4,6
14588,519,607301,4,6
14589,513,607301,4,6
14590,513,607301,4,6
14591,542,607301,4,6
14592,542,607301,4,6
14593,542,607301,4,6
14594,542,607301,4,6
14595,542,607301,4,6
14596,552,607301,4,6
14597,542,607301,4,6
14598,542,607301,4,6
14599,552,607301,4,6
14600,552,607301,4,6
14601,552,607301,4,6
14602,552,607301,4,6
14603,552,607301,4,6
14604,552,607301,4,6
14605,552,607301,4,6
14606,546,607301,4,6
14607,546,607301,4,6
14608,546,607301,4,6
14609,563,607301,4,6
14610,546,607301,4,6
14611,546,607301,4,6
14612,563,607301,4,6
14613,561,607301,4,6
14614,563,607301,4,6
14615,563,607301,4,6
14616,563,607301,4,6
14617,561,607301,4,6
14618,571,607301,4,6
14619,563,607301,4,6
14620,563,607301,4,6
14621,571,607301,4,6
14622,571,607301,4,6
14623,563,607301,4,6
14624,571,607301,4,6
14625,571,607301,4,6
14626,563,607301,4,6
14627,571,607301,4,6
14628,571,607301,4,6
14629,571,607301,4,6
14630,571,607301,4,6
14631,546,607301,4,6
14632,561,607301,4,6
14633,569,607301,4,6
14634,574,607301,4,6
14635,574,607301,4,6
14636,574,607301,4,6
14637,574,607301,4,6
14638,574,607301,4,6
14639,574,607301,4,6
14640,574,607301,4,6
14641,574,607301,4,6
14642,585,607301,4,6
14643,585,607301,4,6
14644,574,607301,4,6
14645,588,607301,4,6
14646,592,607301,4,6
14647,574,607301,4,6
14648,588,607301,4,6
14649,585,607301,4,6
14650,585,607301,4,6
14651,588,607301,4,6
14652,588,607301,4,6
14653,592,607301,4,6
14654,592,607301,4,6
14655,592,607301,4,6
14656,588,607301,4,6
14657,592,607301,4,6
14658,606,607301,4,6
14659,606,607301,4,6
14660,592,607301,4,6
14661,606,607301,4,6
14662,606,607301,4,6
14663,605,607301,4,6
14664,598,607301,4,6
14665,605,607301,4,6
14666,605,607301,4,6
14667,605,607301,4,6
14668,598,607301,4,6
14669,598,607301,4,6
14670,598,607301,4,6
14671,598,607301,4,6
14672,658,607301,4,6
14673,658,607301,4,6
14674,658,607301,4,6
14675,658,607301,4,6
14676,658,607301,4,6
14677,553,607301,4,6
14678,554,607301,4,6
14679,554,607301,4,6
14680,553,607301,4,6
14681,554,607301,4,6
14682,553,607301,4,6
14683,572,607301,4,6
14684,553,607301,4,6
14685,575,607301,4,6
14686,575,607301,4,6
14687,553,607301,4,6
14688,575,607301,4,6
14689,575,607301,4,6
14690,575,607301,4,6
14691,575,607301,4,6
14692,598,607301,4,6
14693,598,607301,4,6
14694,598,607301,4,6
14695,575,607301,4,6
14696,575,607301,4,6
14697,575,607301,4,6
14698,598,607301,4,6
14699,575,607301,4,6
14700,598,607301,4,6
14701,598,607301,4,6
14702,626,607301,4,6
14703,626,607301,4,6
14704,626,607301,4,6
14705,626,607301,4,6
14706,626,607301,4,6
14707,626,607301,4,6
14708,626,607301,4,6
14709,664,607301,4,6
14710,664,607301,4,6
