TAZ,PUMA,REGION,STATE
3110,607313,4,6
3106,607313,4,6
3124,607313,4,6
3124,607313,4,6
3162,607313,4,6
3164,607313,4,6
3162,607313,4,6
3164,607313,4,6
3162,607313,4,6
3164,607313,4,6
3043,607313,4,6
3039,607313,4,6
3039,607313,4,6
3043,607313,4,6
3042,607313,4,6
3050,607313,4,6
3042,607313,4,6
3042,607313,4,6
3043,607313,4,6
3050,607313,4,6
3042,607313,4,6
3050,607313,4,6
3042,607313,4,6
3050,607313,4,6
3042,607313,4,6
3042,607313,4,6
3101,607313,4,6
3050,607313,4,6
3101,607313,4,6
2950,607313,4,6
3067,607313,4,6
3021,607313,4,6
3067,607313,4,6
3067,607313,4,6
3054,607313,4,6
3067,607313,4,6
3054,607313,4,6
3067,607313,4,6
3067,607313,4,6
3067,607313,4,6
3100,607313,4,6
3100,607313,4,6
2950,607313,4,6
3054,607313,4,6
3054,607313,4,6
3054,607313,4,6
3054,607313,4,6
3100,607313,4,6
3101,607313,4,6
3100,607313,4,6
3054,607313,4,6
3100,607313,4,6
3054,607313,4,6
3100,607313,4,6
3100,607313,4,6
3182,607313,4,6
3100,607313,4,6
3100,607313,4,6
3182,607313,4,6
3218,607313,4,6
3218,607313,4,6
3182,607313,4,6
3218,607313,4,6
3182,607313,4,6
3218,607313,4,6
3029,607313,4,6
3044,607313,4,6
3044,607313,4,6
3053,607313,4,6
3053,607313,4,6
3029,607313,4,6
3053,607313,4,6
3053,607313,4,6
3053,607313,4,6
3189,607313,4,6
3053,607313,4,6
3030,607319,4,6
3228,607313,4,6
3228,607313,4,6
3228,607313,4,6
2717,607307,4,6
2714,607307,4,6
2784,607307,4,6
2718,607307,4,6
2718,607307,4,6
2717,607307,4,6
2784,607307,4,6
2828,607307,4,6
2831,607307,4,6
2784,607307,4,6
2831,607307,4,6
2971,607307,4,6
2971,607307,4,6
2971,607307,4,6
2971,607307,4,6
2971,607307,4,6
2971,607307,4,6
2971,607307,4,6
2355,607307,4,6
2355,607307,4,6
2355,607307,4,6
2355,607307,4,6
2384,607307,4,6
2413,607307,4,6
2384,607307,4,6
2434,607307,4,6
2442,607307,4,6
2434,607307,4,6
2442,607307,4,6
2442,607307,4,6
2442,607307,4,6
2442,607307,4,6
2413,607307,4,6
2596,607307,4,6
2657,607313,4,6
2596,607307,4,6
2714,607307,4,6
2784,607307,4,6
2764,607307,4,6
2764,607307,4,6
2784,607307,4,6
2828,607307,4,6
2606,607307,4,6
2606,607307,4,6
2612,607307,4,6
2606,607307,4,6
2704,607307,4,6
2729,607307,4,6
2766,607307,4,6
3013,607307,4,6
3013,607307,4,6
3012,607307,4,6
3013,607307,4,6
3012,607307,4,6
3013,607307,4,6
3012,607307,4,6
2729,607307,4,6
2766,607307,4,6
2766,607307,4,6
2358,607307,4,6
2358,607307,4,6
2358,607307,4,6
2358,607307,4,6
2358,607307,4,6
2447,607307,4,6
2450,607307,4,6
2450,607307,4,6
2447,607307,4,6
2450,607307,4,6
2612,607307,4,6
2619,607307,4,6
2612,607307,4,6
2612,607307,4,6
2905,607313,4,6
2905,607313,4,6
2905,607313,4,6
2905,607313,4,6
2943,607313,4,6
2943,607313,4,6
2943,607313,4,6
2946,607313,4,6
2947,607313,4,6
2943,607313,4,6
2943,607313,4,6
2946,607313,4,6
2946,607313,4,6
2947,607313,4,6
2946,607313,4,6
3019,607313,4,6
3019,607313,4,6
3021,607313,4,6
3019,607313,4,6
3019,607313,4,6
3019,607313,4,6
3019,607313,4,6
3019,607313,4,6
2987,607313,4,6
2987,607313,4,6
2987,607313,4,6
2987,607313,4,6
3021,607313,4,6
2859,607313,4,6
2867,607313,4,6
2859,607313,4,6
2859,607313,4,6
2867,607313,4,6
2859,607313,4,6
2934,607313,4,6
2950,607313,4,6
2947,607313,4,6
2947,607313,4,6
2934,607313,4,6
2859,607313,4,6
2950,607313,4,6
2859,607313,4,6
2950,607313,4,6
3005,607313,4,6
3005,607313,4,6
2950,607313,4,6
2950,607313,4,6
3005,607313,4,6
3019,607313,4,6
3005,607313,4,6
2867,607313,4,6
2859,607313,4,6
2867,607313,4,6
2882,607313,4,6
2906,607313,4,6
2906,607313,4,6
2882,607313,4,6
2882,607313,4,6
2867,607313,4,6
2906,607313,4,6
2867,607313,4,6
2934,607313,4,6
2934,607313,4,6
2882,607313,4,6
2867,607313,4,6
2901,607313,4,6
2901,607313,4,6
2901,607313,4,6
2904,607313,4,6
2902,607313,4,6
2902,607313,4,6
2902,607313,4,6
2902,607313,4,6
2904,607313,4,6
2904,607313,4,6
2902,607313,4,6
2902,607313,4,6
2900,607313,4,6
2933,607313,4,6
2969,607313,4,6
2969,607313,4,6
3003,607313,4,6
3003,607313,4,6
2969,607313,4,6
2969,607313,4,6
2969,607313,4,6
3003,607313,4,6
3003,607313,4,6
3003,607313,4,6
2968,607313,4,6
2968,607313,4,6
2968,607313,4,6
2968,607313,4,6
2968,607313,4,6
2957,607313,4,6
2957,607313,4,6
2957,607313,4,6
2996,607313,4,6
2957,607313,4,6
2996,607313,4,6
2957,607313,4,6
2970,607313,4,6
2970,607313,4,6
2970,607313,4,6
2970,607313,4,6
2970,607313,4,6
2970,607313,4,6
2970,607313,4,6
2970,607313,4,6
3004,607313,4,6
3004,607313,4,6
3004,607313,4,6
3004,607313,4,6
3004,607313,4,6
2921,607313,4,6
2921,607313,4,6
2927,607313,4,6
2928,607313,4,6
2927,607313,4,6
2928,607313,4,6
2927,607313,4,6
2927,607313,4,6
2928,607313,4,6
2928,607313,4,6
2927,607313,4,6
2919,607313,4,6
2919,607313,4,6
2919,607313,4,6
2919,607313,4,6
2919,607313,4,6
2966,607313,4,6
2966,607313,4,6
2966,607313,4,6
2967,607313,4,6
2967,607313,4,6
2966,607313,4,6
2966,607313,4,6
2986,607313,4,6
2986,607313,4,6
2967,607313,4,6
2967,607313,4,6
2986,607313,4,6
2986,607313,4,6
2967,607313,4,6
2986,607313,4,6
2967,607313,4,6
2986,607313,4,6
2986,607313,4,6
2986,607313,4,6
2967,607313,4,6
2967,607313,4,6
2986,607313,4,6
2965,607313,4,6
2965,607313,4,6
2965,607313,4,6
2965,607313,4,6
2965,607313,4,6
2965,607313,4,6
2985,607313,4,6
2985,607313,4,6
2985,607313,4,6
2985,607313,4,6
2985,607313,4,6
2985,607313,4,6
2964,607313,4,6
2964,607313,4,6
2964,607313,4,6
2964,607313,4,6
2964,607313,4,6
2964,607313,4,6
2964,607313,4,6
2964,607313,4,6
3001,607313,4,6
3001,607313,4,6
2964,607313,4,6
3001,607313,4,6
3001,607313,4,6
3001,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3031,607313,4,6
3032,607313,4,6
3032,607313,4,6
3032,607313,4,6
3032,607313,4,6
3032,607313,4,6
3032,607313,4,6
3031,607313,4,6
3032,607313,4,6
3032,607313,4,6
3031,607313,4,6
3032,607313,4,6
3031,607313,4,6
3078,607313,4,6
3078,607313,4,6
3078,607313,4,6
3078,607313,4,6
2962,607313,4,6
2962,607313,4,6
2962,607313,4,6
2963,607313,4,6
2963,607313,4,6
2963,607313,4,6
2963,607313,4,6
2962,607313,4,6
2963,607313,4,6
2963,607313,4,6
3000,607313,4,6
3000,607313,4,6
3000,607313,4,6
3000,607313,4,6
3000,607313,4,6
3000,607313,4,6
3025,607313,4,6
3025,607313,4,6
3025,607313,4,6
3025,607313,4,6
2959,607313,4,6
2959,607313,4,6
2961,607313,4,6
2961,607313,4,6
2961,607313,4,6
2961,607313,4,6
2959,607313,4,6
2959,607313,4,6
2961,607313,4,6
2959,607313,4,6
2959,607313,4,6
2959,607313,4,6
2959,607313,4,6
2961,607313,4,6
2959,607313,4,6
3069,607313,4,6
3069,607313,4,6
3069,607313,4,6
2812,607313,4,6
2812,607313,4,6
2812,607313,4,6
2812,607313,4,6
2812,607313,4,6
2812,607313,4,6
2914,607313,4,6
2914,607313,4,6
2914,607313,4,6
2855,607313,4,6
2914,607313,4,6
2914,607313,4,6
2812,607313,4,6
2818,607313,4,6
2812,607313,4,6
2818,607313,4,6
2818,607313,4,6
2818,607313,4,6
2818,607313,4,6
2855,607313,4,6
2855,607313,4,6
2855,607313,4,6
2855,607313,4,6
2855,607313,4,6
2870,607313,4,6
2872,607313,4,6
2855,607313,4,6
2872,607313,4,6
2870,607313,4,6
2872,607313,4,6
2870,607313,4,6
2870,607313,4,6
2680,607313,4,6
2701,607313,4,6
2701,607313,4,6
2724,607313,4,6
2724,607313,4,6
2724,607313,4,6
2724,607313,4,6
2724,607313,4,6
2724,607313,4,6
2776,607313,4,6
2620,607313,4,6
2620,607313,4,6
2631,607313,4,6
2620,607313,4,6
2620,607313,4,6
2631,607313,4,6
2620,607313,4,6
2631,607313,4,6
2631,607313,4,6
2620,607313,4,6
2680,607313,4,6
2665,607313,4,6
2680,607313,4,6
2701,607313,4,6
2701,607313,4,6
2680,607313,4,6
2665,607313,4,6
2680,607313,4,6
2665,607313,4,6
2665,607313,4,6
2665,607313,4,6
2680,607313,4,6
2665,607313,4,6
2776,607313,4,6
2783,607313,4,6
2776,607313,4,6
2783,607313,4,6
2783,607313,4,6
2776,607313,4,6
2776,607313,4,6
2776,607313,4,6
2783,607313,4,6
2580,607313,4,6
2580,607313,4,6
2580,607313,4,6
2580,607313,4,6
2581,607313,4,6
2581,607313,4,6
2581,607313,4,6
2581,607313,4,6
2586,607313,4,6
2581,607313,4,6
2616,607313,4,6
2586,607313,4,6
2470,607307,4,6
2645,607313,4,6
2645,607313,4,6
2649,607313,4,6
2645,607313,4,6
2616,607313,4,6
2645,607313,4,6
2649,607313,4,6
2691,607313,4,6
2691,607313,4,6
2694,607313,4,6
2702,607313,4,6
2702,607313,4,6
2710,607313,4,6
2702,607313,4,6
2702,607313,4,6
2691,607313,4,6
2756,607313,4,6
2761,607313,4,6
2761,607313,4,6
2756,607313,4,6
2789,607313,4,6
2789,607313,4,6
2801,607313,4,6
2802,607313,4,6
2802,607313,4,6
2804,607313,4,6
2804,607313,4,6
2802,607313,4,6
2801,607313,4,6
2801,607313,4,6
2802,607313,4,6
2860,607313,4,6
2860,607313,4,6
2875,607313,4,6
2876,607313,4,6
2892,607313,4,6
2875,607313,4,6
2894,607313,4,6
2876,607313,4,6
2894,607313,4,6
2875,607313,4,6
2805,607313,4,6
2806,607313,4,6
2806,607313,4,6
2805,607313,4,6
2806,607313,4,6
2806,607313,4,6
2805,607313,4,6
2806,607313,4,6
2861,607313,4,6
2861,607313,4,6
2862,607313,4,6
2862,607313,4,6
2862,607313,4,6
2861,607313,4,6
2861,607313,4,6
2862,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2808,607313,4,6
2863,607313,4,6
2863,607313,4,6
2863,607313,4,6
2863,607313,4,6
2863,607313,4,6
2807,607313,4,6
2807,607313,4,6
2807,607313,4,6
2807,607313,4,6
2807,607313,4,6
2807,607313,4,6
2679,607313,4,6
2699,607313,4,6
2707,607313,4,6
2707,607313,4,6
2738,607313,4,6
2742,607313,4,6
2751,607313,4,6
2751,607313,4,6
2751,607313,4,6
2742,607313,4,6
2742,607313,4,6
2751,607313,4,6
2742,607313,4,6
2738,607313,4,6
2751,607313,4,6
2742,607313,4,6
2751,607313,4,6
2751,607313,4,6
2738,607313,4,6
2751,607313,4,6
2679,607313,4,6
2679,607313,4,6
2679,607313,4,6
2679,607313,4,6
2679,607313,4,6
2679,607313,4,6
2699,607313,4,6
2712,607313,4,6
2679,607313,4,6
2712,607313,4,6
2712,607313,4,6
2699,607313,4,6
2699,607313,4,6
2657,607313,4,6
2657,607313,4,6
2657,607313,4,6
2723,607313,4,6
2723,607313,4,6
2657,607313,4,6
2657,607313,4,6
2723,607313,4,6
2740,607313,4,6
2740,607313,4,6
2740,607313,4,6
2740,607313,4,6
2760,607313,4,6
2723,607313,4,6
2723,607313,4,6
2760,607313,4,6
2740,607313,4,6
2775,607313,4,6
2778,607313,4,6
2740,607313,4,6
2760,607313,4,6
2775,607313,4,6
2775,607313,4,6
2778,607313,4,6
2803,607313,4,6
2775,607313,4,6
2740,607313,4,6
2803,607313,4,6
2760,607313,4,6
2778,607313,4,6
2775,607313,4,6
2740,607313,4,6
2775,607313,4,6
2882,607313,4,6
2882,607313,4,6
2813,607313,4,6
2775,607313,4,6
2813,607313,4,6
2813,607313,4,6
2813,607313,4,6
2811,607313,4,6
2811,607313,4,6
2811,607313,4,6
2811,607313,4,6
2866,607313,4,6
2866,607313,4,6
2865,607313,4,6
2864,607313,4,6
2866,607313,4,6
2865,607313,4,6
2865,607313,4,6
2864,607313,4,6
2864,607313,4,6
2809,607313,4,6
2809,607313,4,6
2810,607313,4,6
2810,607313,4,6
2809,607313,4,6
2810,607313,4,6
2809,607313,4,6
2809,607313,4,6
2809,607313,4,6
2809,607313,4,6
2810,607313,4,6
2810,607313,4,6
2670,607313,4,6
2678,607313,4,6
2711,607313,4,6
2713,607313,4,6
2713,607313,4,6
2713,607313,4,6
2713,607313,4,6
2713,607313,4,6
2750,607313,4,6
2713,607313,4,6
2750,607313,4,6
2713,607313,4,6
2713,607313,4,6
2713,607313,4,6
2750,607313,4,6
2792,607313,4,6
2792,607313,4,6
2792,607313,4,6
2792,607313,4,6
2721,607313,4,6
2749,607313,4,6
2721,607313,4,6
2749,607313,4,6
2721,607313,4,6
2749,607313,4,6
2749,607313,4,6
2643,607313,4,6
2660,607313,4,6
2643,607313,4,6
2624,607307,4,6
2660,607313,4,6
2670,607313,4,6
2660,607313,4,6
2660,607313,4,6
2670,607313,4,6
2660,607313,4,6
2721,607313,4,6
2721,607313,4,6
2643,607313,4,6
2643,607313,4,6
2668,607313,4,6
2668,607313,4,6
2643,607313,4,6
2668,607313,4,6
2673,607313,4,6
2693,607313,4,6
2693,607313,4,6
2693,607313,4,6
2673,607313,4,6
2673,607313,4,6
2747,607313,4,6
2748,607313,4,6
2747,607313,4,6
2762,607313,4,6
2762,607313,4,6
2747,607313,4,6
2748,607313,4,6
2762,607313,4,6
2748,607313,4,6
2748,607313,4,6
2747,607313,4,6
2693,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2489,607313,4,6
2519,607313,4,6
2519,607313,4,6
2489,607313,4,6
2556,607313,4,6
2569,607313,4,6
2566,607313,4,6
2566,607313,4,6
2519,607313,4,6
2569,607313,4,6
2556,607313,4,6
2566,607313,4,6
2675,607313,4,6
2675,607313,4,6
2489,607313,4,6
2519,607313,4,6
2519,607313,4,6
2519,607313,4,6
2519,607313,4,6
2519,607313,4,6
2569,607313,4,6
2519,607313,4,6
2491,607313,4,6
2491,607313,4,6
2519,607313,4,6
2516,607313,4,6
2516,607313,4,6
2516,607313,4,6
2516,607313,4,6
2519,607313,4,6
2516,607313,4,6
2443,607313,4,6
2431,607313,4,6
2431,607313,4,6
2443,607313,4,6
2443,607313,4,6
2468,607313,4,6
2431,607313,4,6
2431,607313,4,6
2489,607313,4,6
2443,607313,4,6
2394,607313,4,6
2394,607313,4,6
2429,607313,4,6
2429,607313,4,6
2429,607313,4,6
2394,607313,4,6
2429,607313,4,6
2429,607313,4,6
2429,607313,4,6
2313,607313,4,6
2313,607313,4,6
2325,607313,4,6
2313,607313,4,6
2325,607313,4,6
2349,607313,4,6
2325,607313,4,6
2377,607313,4,6
2349,607313,4,6
2349,607313,4,6
2409,607313,4,6
2409,607313,4,6
2313,607313,4,6
2314,607313,4,6
2344,607313,4,6
2344,607313,4,6
2344,607313,4,6
2235,607313,4,6
2262,607313,4,6
2262,607313,4,6
2267,607313,4,6
2262,607313,4,6
2262,607313,4,6
2295,607313,4,6
2295,607313,4,6
2267,607313,4,6
2203,607313,4,6
2237,607313,4,6
2237,607313,4,6
2259,607313,4,6
2259,607313,4,6
2259,607313,4,6
2261,607313,4,6
2259,607313,4,6
2259,607313,4,6
2259,607313,4,6
2301,607313,4,6
2301,607313,4,6
2301,607313,4,6
2261,607313,4,6
2261,607313,4,6
2261,607313,4,6
2261,607313,4,6
2261,607313,4,6
2324,607313,4,6
2322,607313,4,6
2324,607313,4,6
2229,607313,4,6
2226,607313,4,6
2229,607313,4,6
2255,607313,4,6
2226,607313,4,6
2287,607313,4,6
2297,607313,4,6
2309,607313,4,6
2309,607313,4,6
2317,607313,4,6
2333,607313,4,6
2333,607313,4,6
2317,607313,4,6
2317,607313,4,6
2297,607313,4,6
2297,607313,4,6
2309,607313,4,6
2309,607313,4,6
2333,607313,4,6
2343,607313,4,6
2333,607313,4,6
2343,607313,4,6
2333,607313,4,6
2385,607313,4,6
2385,607313,4,6
2385,607313,4,6
2391,607313,4,6
2391,607313,4,6
2391,607313,4,6
2385,607313,4,6
2365,607313,4,6
2396,607313,4,6
2396,607313,4,6
2396,607313,4,6
2404,607313,4,6
2396,607313,4,6
2396,607313,4,6
2400,607313,4,6
2400,607313,4,6
2437,607313,4,6
2437,607313,4,6
2451,607313,4,6
2453,607313,4,6
2453,607313,4,6
2453,607313,4,6
2404,607313,4,6
2453,607313,4,6
2404,607313,4,6
2453,607313,4,6
2365,607313,4,6
2365,607313,4,6
2373,607313,4,6
2400,607313,4,6
2400,607313,4,6
2400,607313,4,6
2366,607313,4,6
2367,607313,4,6
2367,607313,4,6
2375,607313,4,6
2381,607313,4,6
2399,607313,4,6
2399,607313,4,6
2433,607313,4,6
2439,607313,4,6
2439,607313,4,6
2433,607313,4,6
2441,607313,4,6
2439,607313,4,6
2433,607313,4,6
2449,607313,4,6
2452,607313,4,6
2452,607313,4,6
2449,607313,4,6
2439,607313,4,6
2439,607313,4,6
2439,607313,4,6
2490,607313,4,6
2492,607313,4,6
2492,607313,4,6
2492,607313,4,6
2492,607313,4,6
2493,607313,4,6
2502,607313,4,6
2492,607313,4,6
2492,607313,4,6
2517,607313,4,6
2517,607313,4,6
2502,607313,4,6
2517,607313,4,6
2517,607313,4,6
2517,607313,4,6
2502,607313,4,6
2557,607313,4,6
2555,607313,4,6
2560,607313,4,6
2555,607313,4,6
2555,607313,4,6
2557,607313,4,6
2555,607313,4,6
2560,607313,4,6
2583,607313,4,6
2557,607313,4,6
2557,607313,4,6
2555,607313,4,6
2604,607313,4,6
2583,607313,4,6
2557,607313,4,6
2613,607313,4,6
2632,607313,4,6
2632,607313,4,6
2448,607313,4,6
2500,607313,4,6
2500,607313,4,6
2500,607313,4,6
2448,607313,4,6
2501,607313,4,6
2501,607313,4,6
2500,607313,4,6
2501,607313,4,6
2500,607313,4,6
2500,607313,4,6
2448,607313,4,6
2500,607313,4,6
2501,607313,4,6
2448,607313,4,6
2494,607313,4,6
2496,607313,4,6
2496,607313,4,6
2498,607313,4,6
2494,607313,4,6
2542,607313,4,6
2542,607313,4,6
2542,607313,4,6
2568,607313,4,6
2568,607313,4,6
2568,607313,4,6
2568,607313,4,6
2371,607307,4,6
2371,607307,4,6
2371,607307,4,6
2405,607307,4,6
2376,607307,4,6
2405,607307,4,6
2376,607307,4,6
2470,607307,4,6
2405,607307,4,6
2474,607307,4,6
2474,607307,4,6
2405,607307,4,6
2522,607307,4,6
2474,607307,4,6
2470,607307,4,6
2470,607307,4,6
2470,607307,4,6
2522,607307,4,6
2474,607307,4,6
2470,607307,4,6
2522,607307,4,6
2470,607307,4,6
2599,607307,4,6
2599,607307,4,6
2601,607307,4,6
2601,607307,4,6
2474,607307,4,6
2624,607307,4,6
2522,607307,4,6
2624,607307,4,6
2653,607307,4,6
2653,607307,4,6
2653,607307,4,6
2376,607307,4,6
2376,607307,4,6
2376,607307,4,6
2337,607307,4,6
2337,607307,4,6
2361,607307,4,6
2360,607307,4,6
2360,607307,4,6
2360,607307,4,6
2347,607307,4,6
2347,607307,4,6
2347,607307,4,6
2347,607307,4,6
2347,607307,4,6
2347,607307,4,6
2415,607307,4,6
2415,607307,4,6
2505,607307,4,6
2505,607307,4,6
2505,607307,4,6
2505,607307,4,6
2505,607307,4,6
2505,607307,4,6
2505,607307,4,6
2505,607307,4,6
2368,607307,4,6
2368,607307,4,6
2368,607307,4,6
2368,607307,4,6
2415,607307,4,6
2415,607307,4,6
2415,607307,4,6
2415,607307,4,6
2505,607307,4,6
2256,607307,4,6
2256,607307,4,6
2293,607307,4,6
2310,607307,4,6
2310,607307,4,6
2310,607307,4,6
2205,607307,4,6
2205,607307,4,6
2230,607307,4,6
2205,607307,4,6
2251,607307,4,6
2263,607307,4,6
2251,607307,4,6
2230,607307,4,6
2230,607307,4,6
2273,607307,4,6
2230,607307,4,6
2294,607307,4,6
2263,607307,4,6
2263,607307,4,6
2310,607307,4,6
2263,607307,4,6
2310,607307,4,6
2294,607307,4,6
2362,607307,4,6
2378,607307,4,6
2362,607307,4,6
2278,607307,4,6
2277,607307,4,6
2278,607307,4,6
2288,607307,4,6
2290,607307,4,6
2335,607307,4,6
2335,607307,4,6
2290,607307,4,6
2316,607307,4,6
2320,607307,4,6
2323,607307,4,6
2316,607307,4,6
2330,607307,4,6
2332,607307,4,6
2332,607307,4,6
2330,607307,4,6
2330,607307,4,6
2327,607307,4,6
2320,607307,4,6
2323,607307,4,6
2334,607307,4,6
2336,607307,4,6
2338,607307,4,6
2340,607307,4,6
2336,607307,4,6
2338,607307,4,6
2340,607307,4,6
2334,607307,4,6
2350,607307,4,6
2351,607307,4,6
2351,607307,4,6
2499,607307,4,6
2499,607307,4,6
2499,607307,4,6
2499,607307,4,6
2499,607307,4,6
2611,607307,4,6
2611,607307,4,6
2611,607307,4,6
2611,607307,4,6
2654,607307,4,6
2654,607307,4,6
2654,607307,4,6
2369,607307,4,6
2369,607307,4,6
2369,607307,4,6
2369,607307,4,6
2426,607307,4,6
2369,607307,4,6
2369,607307,4,6
2419,607307,4,6
2419,607307,4,6
2426,607307,4,6
2419,607307,4,6
2426,607307,4,6
2419,607307,4,6
2426,607307,4,6
2419,607307,4,6
2527,607307,4,6
2527,607307,4,6
2527,607307,4,6
2426,607307,4,6
2426,607307,4,6
2525,607307,4,6
2525,607307,4,6
2579,607307,4,6
2579,607307,4,6
2579,607307,4,6
2525,607307,4,6
2525,607307,4,6
2617,607307,4,6
2662,607307,4,6
2518,607307,4,6
2518,607307,4,6
2676,607307,4,6
2697,607307,4,6
2715,607307,4,6
2715,607307,4,6
2432,607307,4,6
2432,607307,4,6
2432,607307,4,6
2432,607307,4,6
2514,607307,4,6
2514,607307,4,6
2514,607307,4,6
2514,607307,4,6
2596,607307,4,6
2514,607307,4,6
2432,607307,4,6
2464,607307,4,6
2518,607307,4,6
2518,607307,4,6
2518,607307,4,6
2353,607307,4,6
2359,607307,4,6
2414,607307,4,6
2428,607307,4,6
2414,607307,4,6
2339,607307,4,6
2352,607307,4,6
2370,607307,4,6
2352,607307,4,6
2398,607307,4,6
2402,607307,4,6
2402,607307,4,6
2402,607307,4,6
2402,607307,4,6
2459,607307,4,6
2457,607307,4,6
2457,607307,4,6
1980,607307,4,6
1990,607307,4,6
1990,607307,4,6
1980,607307,4,6
1990,607307,4,6
1980,607307,4,6
2124,607307,4,6
2146,607307,4,6
2154,607307,4,6
2169,607307,4,6
2169,607307,4,6
2124,607307,4,6
2146,607307,4,6
2146,607307,4,6
2169,607307,4,6
2124,607307,4,6
2169,607307,4,6
2245,607307,4,6
2245,607307,4,6
2306,607307,4,6
2169,607307,4,6
2124,607307,4,6
2184,607307,4,6
2184,607307,4,6
2192,607307,4,6
2124,607307,4,6
2214,607307,4,6
2214,607307,4,6
2219,607307,4,6
2169,607307,4,6
2219,607307,4,6
2192,607307,4,6
2214,607307,4,6
2214,607307,4,6
2219,607307,4,6
2219,607307,4,6
2245,607307,4,6
2243,607307,4,6
2243,607307,4,6
2243,607307,4,6
2245,607307,4,6
2299,607307,4,6
2192,607307,4,6
2243,607307,4,6
2244,607307,4,6
2243,607307,4,6
2243,607307,4,6
2276,607307,4,6
2281,607307,4,6
2298,607307,4,6
2298,607307,4,6
2318,607307,4,6
2321,607307,4,6
2318,607307,4,6
2318,607307,4,6
2321,607307,4,6
2321,607307,4,6
1791,607307,4,6
1791,607307,4,6
1791,607307,4,6
1790,607307,4,6
1836,607307,4,6
1790,607307,4,6
1790,607307,4,6
1790,607307,4,6
1868,607307,4,6
1790,607307,4,6
1868,607307,4,6
1791,607307,4,6
1892,607307,4,6
1892,607307,4,6
1791,607307,4,6
1892,607307,4,6
1868,607307,4,6
1892,607307,4,6
1892,607307,4,6
1935,607307,4,6
1836,607307,4,6
1892,607307,4,6
1892,607307,4,6
1836,607307,4,6
1892,607307,4,6
2035,607307,4,6
2035,607307,4,6
2035,607307,4,6
1892,607307,4,6
1892,607307,4,6
2109,607307,4,6
2035,607307,4,6
2187,607307,4,6
2109,607307,4,6
2205,607307,4,6
2109,607307,4,6
2187,607307,4,6
2109,607307,4,6
2109,607307,4,6
2109,607307,4,6
2109,607307,4,6
1836,607307,4,6
1868,607307,4,6
1892,607307,4,6
1892,607307,4,6
1706,607308,4,6
1707,607308,4,6
1707,607308,4,6
1707,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1706,607308,4,6
1830,607308,4,6
1830,607308,4,6
1833,607308,4,6
1833,607308,4,6
1830,607308,4,6
1843,607308,4,6
1833,607308,4,6
1833,607308,4,6
1852,607308,4,6
1843,607308,4,6
1833,607308,4,6
1843,607308,4,6
1833,607308,4,6
1874,607308,4,6
1875,607308,4,6
1874,607308,4,6
1875,607308,4,6
1874,607308,4,6
1874,607308,4,6
1874,607308,4,6
1912,607308,4,6
1912,607308,4,6
1916,607308,4,6
1912,607308,4,6
1912,607308,4,6
1912,607308,4,6
1912,607308,4,6
1833,607308,4,6
1833,607308,4,6
1831,607308,4,6
1831,607308,4,6
1831,607308,4,6
1850,607308,4,6
1831,607308,4,6
1831,607308,4,6
1850,607308,4,6
1831,607308,4,6
1850,607308,4,6
1895,607308,4,6
1895,607308,4,6
1831,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1831,607308,4,6
1895,607308,4,6
1895,607308,4,6
1895,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1850,607308,4,6
1678,607308,4,6
1680,607308,4,6
1680,607308,4,6
1684,607308,4,6
1680,607308,4,6
1699,607308,4,6
1704,607308,4,6
1704,607308,4,6
1704,607308,4,6
1684,607308,4,6
1704,607308,4,6
1699,607308,4,6
1711,607308,4,6
1711,607308,4,6
1711,607308,4,6
1717,607308,4,6
1711,607308,4,6
1717,607308,4,6
1711,607308,4,6
1717,607308,4,6
1707,607308,4,6
1717,607308,4,6
1583,607308,4,6
1645,607308,4,6
1583,607308,4,6
1645,607308,4,6
1645,607308,4,6
1645,607308,4,6
1645,607308,4,6
1504,607308,4,6
1504,607308,4,6
1504,607308,4,6
1504,607308,4,6
1504,607308,4,6
1552,607308,4,6
1552,607308,4,6
1583,607308,4,6
1585,607308,4,6
1590,607308,4,6
1590,607308,4,6
1590,607308,4,6
1583,607308,4,6
1590,607308,4,6
1585,607308,4,6
1681,607308,4,6
1590,607308,4,6
1639,607308,4,6
1590,607308,4,6
