RT,SERIALNO,DIVISION,PUMA,REGION,ST,ADJHSG,ADJINC,WGTP,NP,TYPE,ACR,AGS,BDS,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,INSP,MHP,MRGI,MRGP,MRGT,MRGX,RMS,RNTM,RNTP,SMP,TEL,TEN,VACS,VAL,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFSP,FFULP,FGASP,FHFLP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FRMSP,FRNTMP,FRNTP,FSMP,FSMXHP,FSMXSP,FTAXP,FTELP,FTENP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,AGEHOH,HTYPE,NWESR,nuniv_schg,HHINCADJ,famTag,dupcount,n,hhnum
H,2010000428076,9,600,4,41,1000000,1007624,4,2,1,1,,2,3,2,0,2,1,2,3,1,,,,,,,6,2,180,,1,3,,,0,2,4,8,10900,2,180,20,1,3,10900,0,2,2,2,1,1,1,1,2,0,0,1,,0,1,0,1,0,0,1,,,1,0,,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,4,5,3,6,6,4,2,3,4,4,1,7,6,7,8,5,4,2,7,5,5,6,7,4,1,5,5,5,5,6,6,1,4,1,2,4,6,2,5,6,4,4,6,4,2,4,7,8,5,2,5,1,4,1,3,4,6,8,1,4,4,4,1,7,10,4,1,1,4,5,3,5,5,6,7,4,5,50,4,0,0,7735.8599,1,1,1,4132
H,2010000431744,9,600,4,41,1000000,1007624,6,2,1,,,2,5,,0,150,1,2,3,3,,,,,,,6,2,540,,1,3,,,1,2,5,7,19500,1,690,42,1,3,19500,0,1,1,1,1,1,1,1,2,0,0,1,,0,1,0,1,0,0,1,,,1,0,,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,9,13,14,22,13,17,3,18,6,12,5,5,15,11,8,16,10,14,15,22,5,4,12,13,19,11,12,5,10,24,10,11,6,3,19,20,3,3,24,9,13,11,3,4,12,6,25,3,18,13,18,15,13,18,15,11,10,13,12,3,13,17,14,12,4,13,10,13,10,4,17,13,19,23,5,3,22,23,38,2,1,1,13839.382,1,2,1,4133
H,2010000431744,9,600,4,41,1000000,1007624,6,2,1,,,2,5,,0,150,1,2,3,3,,,,,,,6,2,540,,1,3,,,1,2,5,7,19500,1,690,42,1,3,19500,0,1,1,1,1,1,1,1,2,0,0,1,,0,1,0,1,0,0,1,,,1,0,,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,9,13,14,22,13,17,3,18,6,12,5,5,15,11,8,16,10,14,15,22,5,4,12,13,19,11,12,5,10,24,10,11,6,3,19,20,3,3,24,9,13,11,3,4,12,6,25,3,18,13,18,15,13,18,15,11,10,13,12,3,13,17,14,12,4,13,10,13,10,4,17,13,19,23,5,3,22,23,38,2,1,1,13839.382,1,2,2,4134
H,2010000432057,9,600,4,41,1000000,1007624,20,1,1,1,,3,2,2,0,40,2,2,3,3,490,,,,,3,6,,,,1,2,,18,1,2,2,,,,,,1,6,16800,0,4,4,4,1,1,3,0,,0,0,0,14,0,1,0,0,1,1,1,198,,0,1,26,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,5,20,33,21,33,5,21,36,37,21,22,23,20,20,7,18,35,8,7,21,7,21,34,23,45,7,19,34,30,21,21,21,22,23,7,20,33,6,5,18,7,18,34,23,31,7,20,33,31,22,23,18,21,22,7,22,32,8,7,23,8,22,33,19,35,7,23,33,36,22,19,22,22,22,7,19,37,7,81,1,0,0,11923.16,0,1,1,4135
H,2010000434893,9,600,4,41,1000000,1007624,16,2,1,1,,5,2,2,0,290,2,2,20,1,,,,,,,8,2,1600,,1,3,,,2,550,9,5,12000,2,1956,101,1,2,12000,0,2,2,2,1,1,1,1,2,0,0,1,,0,1,0,1,0,0,1,,,1,0,,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,15,5,5,28,26,16,16,16,15,6,24,15,15,16,5,26,17,6,16,28,17,26,29,4,6,18,17,16,14,24,5,16,18,15,30,5,15,5,17,29,16,24,22,6,6,18,14,20,18,25,5,13,14,17,27,5,17,26,16,5,15,4,5,27,24,16,16,14,16,6,25,17,19,15,5,27,15,26,36,1,1,0,8516.543,1,1,1,4136
H,2010000437600,9,600,4,41,1000000,1007624,13,1,1,1,,2,2,2,0,20,2,250,60,6,1200,,1,990,1,1,6,,,,1,1,,16,1,580,9,,,,,,1,6,40000,0,4,4,4,1,1,3,0,,0,0,0,34,0,1,0,0,0,0,1,1139,3,0,1,32,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,24,4,11,10,18,16,22,25,6,4,12,13,11,13,21,6,13,4,16,16,17,6,10,13,21,12,27,24,7,4,15,15,12,13,18,4,12,30,15,12,4,17,13,13,5,10,6,4,19,20,16,11,16,19,4,21,13,23,16,14,5,21,13,12,4,13,4,4,21,20,19,15,12,11,4,21,13,4,55,1,1,0,28388.477,0,1,1,4137
H,2010000441039,9,600,4,41,1000000,1007624,25,1,1,,,1,6,,0,70,2,2,3,3,,,,,,,3,2,480,,1,3,,,1,1,9,,,,550,22,1,6,30000,0,4,4,4,1,1,5,0,,0,0,0,,0,1,0,0,0,0,1,,,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,30,7,24,19,28,8,36,43,29,24,8,9,41,24,18,23,49,31,20,15,20,42,29,21,7,41,7,9,22,19,39,30,11,29,20,25,11,33,24,23,25,40,18,23,7,36,11,6,24,22,44,50,6,16,30,25,7,9,31,29,22,8,21,26,34,9,34,31,25,28,8,8,27,18,30,26,35,11,34,2,1,0,21291.357,0,1,1,4138
H,2010000443094,9,600,4,41,1000000,1007624,8,4,1,1,,3,2,2,0,90,2,2,3,3,,,,,,,5,2,900,,1,3,,,2,900,1,3,44900,2,1065,28,1,1,44900,0,2,2,2,1,1,3,2,4,0,0,2,,0,1,0,1,0,0,1,,,1,0,,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,15,25,20,26,17,18,19,4,16,4,14,18,6,21,29,4,5,5,6,16,18,5,14,6,17,14,18,29,18,26,15,15,23,19,5,20,26,6,6,13,16,7,15,5,15,21,18,25,14,24,18,15,30,13,7,36,23,27,28,16,15,27,18,25,17,16,16,4,17,6,20,14,4,16,26,6,6,27,29,1,1,1,31866.064,1,2,1,4139
H,2010000443094,9,600,4,41,1000000,1007624,8,4,1,1,,3,2,2,0,90,2,2,3,3,,,,,,,5,2,900,,1,3,,,2,900,1,3,44900,2,1065,28,1,1,44900,0,2,2,2,1,1,3,2,4,0,0,2,,0,1,0,1,0,0,1,,,1,0,,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,15,25,20,26,17,18,19,4,16,4,14,18,6,21,29,4,5,5,6,16,18,5,14,6,17,14,18,29,18,26,15,15,23,19,5,20,26,6,6,13,16,7,15,5,15,21,18,25,14,24,18,15,30,13,7,36,23,27,28,16,15,27,18,25,17,16,16,4,17,6,20,14,4,16,26,6,6,27,29,1,1,1,31866.064,1,2,2,4140
H,2010000444720,9,600,4,41,1000000,1007624,11,4,1,1,,3,3,2,0,170,1,2,3,3,,,,,,,5,2,630,,1,3,,,2,1,5,3,32200,2,800,30,1,1,32200,0,2,2,2,1,1,3,2,4,0,0,2,,0,1,0,1,0,0,1,,,1,0,,2,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,17,12,16,18,11,15,3,8,12,9,4,12,14,11,3,2,12,10,8,4,17,7,15,21,8,12,4,8,10,8,4,15,16,10,2,4,10,8,10,20,4,10,4,4,10,3,12,11,9,11,16,12,4,8,17,12,16,9,10,25,4,13,3,3,12,4,18,8,8,7,13,11,3,9,15,18,9,40,4,0,0,22852.723,1,1,1,4141
H,2010000445647,9,600,4,41,1000000,1007624,13,2,1,1,,4,2,2,0,60,2,600,30,6,500,,,,,3,9,,,,1,2,,16,5,700,8,1,32500,4,,,1,1,32500,0,4,4,4,1,1,5,0,2,0,0,0,14,0,1,0,0,1,0,1,390,,0,1,30,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,12,11,16,4,14,4,15,14,4,14,22,4,6,19,16,15,23,5,14,4,17,11,13,29,8,21,11,14,22,14,6,19,23,4,16,16,6,5,13,5,14,12,12,21,13,24,13,13,27,11,4,28,22,4,12,14,4,24,13,22,12,14,15,5,15,4,13,16,5,14,21,3,4,26,11,13,25,23,56,1,2,0,23065.637,1,1,1,4142
H,2010000446521,9,600,4,41,1000000,1007624,5,5,1,,,3,6,,0,50,1,2,40,1,,,,,,,6,2,1000,,1,3,,,2,1,1,8,8400,3,1090,78,1,3,16800,0,3,3,3,1,1,1,3,4,0,1,3,,4,1,0,1,0,0,1,,,1,0,,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,4,7,2,7,9,3,10,4,18,14,11,10,8,5,9,15,12,11,3,4,15,9,13,7,10,14,10,18,3,4,8,7,8,14,11,4,7,9,17,12,2,7,4,9,7,3,13,3,14,14,14,11,7,4,9,17,10,11,3,3,14,7,18,10,7,19,8,19,2,1,7,11,11,17,9,3,10,14,26,2,0,1,11923.16,1,2,1,4143
H,2010000446521,9,600,4,41,1000000,1007624,5,5,1,,,3,6,,0,50,1,2,40,1,,,,,,,6,2,1000,,1,3,,,2,1,1,8,8400,3,1090,78,1,3,16800,0,3,3,3,1,1,1,3,4,0,1,3,,4,1,0,1,0,0,1,,,1,0,,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,4,7,2,7,9,3,10,4,18,14,11,10,8,5,9,15,12,11,3,4,15,9,13,7,10,14,10,18,3,4,8,7,8,14,11,4,7,9,17,12,2,7,4,9,7,3,13,3,14,14,14,11,7,4,9,17,10,11,3,3,14,7,18,10,7,19,8,19,2,1,7,11,11,17,9,3,10,14,26,2,0,1,11923.16,1,2,2,4144
H,2010000447063,9,600,4,41,1000000,1007624,4,2,1,1,,3,2,2,0,30,2,820,3,6,620,,1,750,1,1,5,,,,1,1,,14,3,720,7,4,38600,4,,,1,1,38600,0,4,4,4,1,1,6,0,2,0,0,0,28,0,1,0,0,2,2,2,908,3,0,1,24,1,8,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,4,8,6,4,4,4,7,5,4,2,1,7,7,2,6,9,2,5,7,5,4,3,5,6,4,5,1,4,4,8,7,3,1,8,6,1,9,4,8,4,6,1,4,4,6,6,1,4,6,9,8,1,2,8,5,2,9,4,1,6,6,7,4,6,5,6,8,6,5,1,1,9,7,2,5,7,3,6,76,1,0,0,27394.879,1,1,1,4145
H,2010000447806,9,600,4,41,1000000,1007624,18,1,1,,,1,8,,0,1,2,1,1,2,,,,,,,2,2,400,,1,3,,,1,1,9,,,,400,18,1,6,26700,0,4,4,4,2,1,4,0,,0,0,0,,0,1,0,0,0,0,1,,,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,38,8,13,33,7,9,16,15,32,20,15,25,19,23,21,17,5,21,6,23,32,8,12,27,8,6,22,19,24,20,20,23,20,27,21,17,8,18,33,4,8,25,17,6,24,30,25,23,7,18,15,25,24,6,19,24,34,20,34,9,7,29,15,6,34,27,25,19,4,19,18,15,17,9,17,21,32,16,34,2,1,0,18949.309,0,1,1,4146
H,2010000449144,9,600,4,41,1000000,1007624,19,2,1,,,2,6,,0,90,1,2,3,3,,,,,,,4,2,600,,1,3,,,1,1,4,,,,690,22,1,5,37600,0,4,4,4,1,1,4,0,,0,1,0,,2,1,0,0,0,0,1,,,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,16,20,9,24,29,6,6,41,23,18,38,23,33,22,18,19,7,44,23,7,19,19,8,26,27,9,6,34,18,16,41,22,29,23,18,23,7,5,26,37,30,20,24,20,7,31,32,9,23,22,6,16,7,19,27,23,33,7,24,29,27,20,40,23,6,35,30,7,21,24,7,17,8,17,23,21,30,32,25,2,1,0,26685.168,0,1,1,4147
H,2010000449940,9,600,4,41,1000000,1007624,4,2,1,1,,3,2,2,0,180,2,2,3,3,600,,1,1100,1,1,9,,,,1,1,,15,2,60,2,1,56120,4,,,1,1,56120,0,4,4,4,1,1,3,0,2,0,0,0,27,0,1,0,0,0,0,1,1285,3,0,1,30,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,4,4,4,8,3,7,2,2,2,3,4,4,1,2,6,4,1,4,7,4,6,5,1,4,1,5,4,2,4,1,6,7,6,5,2,7,3,1,4,5,3,4,4,7,4,7,1,6,1,4,4,4,1,1,5,4,1,6,8,4,7,5,1,4,1,4,4,2,4,2,5,8,4,4,4,6,54,1,2,0,39829.031,1,1,1,4148
H,2010000451990,9,600,4,41,1000000,1007624,14,2,1,2,1,3,2,2,0,80,2,450,120,1,770,,1,1700,1,1,7,,,,1,1,,21,3,2,6,1,103800,4,,,1,1,103800,0,4,4,4,1,1,2,0,2,0,0,0,22,0,1,0,0,1,0,1,1938,3,0,1,39,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,15,21,26,6,22,15,16,4,5,4,15,14,25,6,15,25,14,14,26,25,24,17,14,14,14,4,21,14,14,16,4,22,14,20,6,12,4,6,14,16,14,4,4,27,4,14,14,17,29,24,13,15,5,26,16,4,13,13,6,4,6,13,15,13,14,22,4,15,13,16,23,4,13,14,23,14,29,26,15,60,1,2,0,73668.094,1,1,1,4149
H,2010000452790,9,600,4,41,1000000,1007624,16,4,1,1,,3,1,2,0,200,2,2,3,3,400,0,2,450,2,1,4,,,,1,1,,6,2,2,3,1,51300,2,,,1,1,51300,0,2,2,2,1,1,5,2,4,0,0,2,18,0,1,0,1,0,0,1,758,3,0,0,20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,30,14,10,10,18,16,5,21,10,10,22,8,24,22,19,22,6,12,16,21,34,21,16,13,8,27,11,19,45,5,6,3,19,27,16,18,5,41,19,4,8,16,14,19,14,15,16,13,3,31,19,14,26,13,17,5,19,19,11,7,19,20,23,9,10,41,25,22,7,21,6,12,15,12,13,4,22,12,46,3,2,0,36408.219,1,1,1,4150
H,2010000458184,9,600,4,41,1000000,1007624,24,5,1,2,1,5,2,2,0,100,2,2,100,1,150,,2,4700,2,1,9,,,2000,1,1,,24,3,50,2,1,116600,2,,,1,1,116600,0,2,2,2,1,1,5,3,5,0,0,3,81,0,1,0,1,0,0,1,7834,2,0,1,68,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,22,27,21,8,11,22,7,21,10,37,17,41,38,32,27,24,33,22,26,22,7,41,37,20,30,10,25,25,22,24,10,25,21,36,31,11,9,25,48,21,10,36,39,27,27,10,28,31,26,23,9,21,19,29,29,8,9,7,28,40,30,19,27,8,6,25,9,46,8,37,28,33,43,19,26,20,21,10,44,1,2,0,82752.406,1,1,1,4151
H,2010000458898,9,600,4,41,1000000,1007624,16,3,1,2,1,3,2,2,0,130,2,900,3,3,800,,,,,3,8,,,,1,2,,17,2,2,5,1,93700,2,,,2,1,93700,0,2,2,2,1,1,3,1,3,0,0,1,5,0,1,0,1,2,0,1,397,,0,1,27,3,4,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,20,7,17,15,25,7,23,21,14,18,6,5,29,17,15,16,22,14,12,6,17,5,13,15,21,5,22,28,18,11,7,5,20,13,13,15,27,15,15,26,16,19,18,12,4,21,4,9,18,13,23,28,8,15,18,18,5,20,19,15,18,24,20,16,6,27,3,6,15,16,21,25,7,11,17,15,5,14,14,4,62,1,3,0,66500.008,1,1,1,4152
H,2010000461442,9,600,4,41,1000000,1007624,14,5,1,2,1,4,2,2,0,100,2,2700,20,6,,,,,,,9,2,1500,,1,3,,,4,2,5,2,113360,2,1845,20,1,1,113360,0,2,2,2,1,1,1,1,5,0,0,1,,0,1,0,1,0,0,2,,,1,0,,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,25,45,29,39,56,31,12,47,43,8,26,13,11,36,11,28,24,40,66,9,34,12,32,30,10,32,47,6,8,49,32,33,51,25,48,38,15,29,60,11,38,11,25,34,9,36,64,8,9,40,25,27,51,33,47,26,27,30,10,38,31,35,33,28,41,40,11,40,57,12,30,21,7,43,12,20,35,24,11,50,1,2,1,80452.938,1,2,1,4153
H,2010000461442,9,600,4,41,1000000,1007624,14,5,1,2,1,4,2,2,0,100,2,2700,20,6,,,,,,,9,2,1500,,1,3,,,4,2,5,2,113360,2,1845,20,1,1,113360,0,2,2,2,1,1,1,1,5,0,0,1,,0,1,0,1,0,0,2,,,1,0,,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,25,45,29,39,56,31,12,47,43,8,26,13,11,36,11,28,24,40,66,9,34,12,32,30,10,32,47,6,8,49,32,33,51,25,48,38,15,29,60,11,38,11,25,34,9,36,64,8,9,40,25,27,51,33,47,26,27,30,10,38,31,35,33,28,41,40,11,40,57,12,30,21,7,43,12,20,35,24,11,50,1,2,1,80452.938,1,2,2,4154
H,2010000462914,9,600,4,41,1000000,1007624,20,2,1,1,,3,2,2,0,50,2,2,80,1,300,,1,900,1,1,5,,,,1,1,,17,2,870,2,2,55500,4,,,1,1,55500,0,4,4,4,1,1,4,0,2,0,0,0,24,0,1,0,0,0,0,1,1103,3,0,1,38,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,8,8,22,21,21,9,35,6,19,33,30,34,21,7,34,18,19,22,19,18,7,6,21,23,19,7,31,7,22,33,38,38,22,7,31,17,22,18,20,20,30,37,21,20,19,34,6,37,21,6,7,6,19,35,6,21,23,21,23,21,35,35,20,19,19,43,8,33,19,8,6,6,21,31,6,21,21,21,49,1,1,0,39389.012,1,1,1,4155
H,2010000463194,9,600,4,41,1000000,1007624,31,1,1,,,1,8,,0,40,1,2,3,3,,,,,,,3,2,450,,1,3,,,2,1,5,,,,490,56,1,4,10500,0,4,4,4,1,1,1,0,,0,0,0,,0,1,0,0,0,0,1,,,1,0,,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,12,27,12,33,35,12,31,14,43,55,34,31,33,11,39,47,32,26,50,44,10,34,11,30,34,13,36,12,48,52,38,34,29,11,34,49,33,32,10,14,51,34,56,27,28,44,36,52,12,11,27,27,31,43,29,14,32,29,11,12,50,39,51,34,32,47,33,52,11,11,31,33,41,47,29,14,26,23,53,2,0,0,7451.9751,0,1,1,4156
H,2010000464252,9,600,4,41,1000000,1007624,7,5,1,1,,3,2,2,0,100,2,2,50,1,340,,2,1600,2,1,7,,,,1,1,,14,3,1200,8,1,66000,2,,,2,1,66000,0,2,2,2,1,1,2,3,5,0,0,3,37,0,1,0,1,0,0,1,2020,3,0,1,29,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,3,28,6,12,19,18,12,14,13,28,5,18,16,3,7,15,29,13,20,5,14,17,18,6,24,27,34,27,5,20,20,32,5,15,14,5,17,27,27,16,6,26,4,15,20,12,15,15,15,29,6,19,16,6,8,13,24,17,21,5,15,17,14,4,30,27,25,27,5,15,16,25,4,13,15,6,19,28,41,1,3,1,46840.984,1,2,1,4157
H,2010000464252,9,600,4,41,1000000,1007624,7,5,1,1,,3,2,2,0,100,2,2,50,1,340,,2,1600,2,1,7,,,,1,1,,14,3,1200,8,1,66000,2,,,2,1,66000,0,2,2,2,1,1,2,3,5,0,0,3,37,0,1,0,1,0,0,1,2020,3,0,1,29,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,3,28,6,12,19,18,12,14,13,28,5,18,16,3,7,15,29,13,20,5,14,17,18,6,24,27,34,27,5,20,20,32,5,15,14,5,17,27,27,16,6,26,4,15,20,12,15,15,15,29,6,19,16,6,8,13,24,17,21,5,15,17,14,4,30,27,25,27,5,15,16,25,4,13,15,6,19,28,41,1,3,1,46840.984,1,2,2,4158
H,2010000469015,9,600,4,41,1000000,1007624,13,1,1,,,1,6,,0,60,1,2,3,3,,,,,,,3,2,400,,1,3,,,1,1,5,,,,460,59,1,6,9400,0,4,4,4,1,1,3,0,,0,0,0,,0,1,0,0,1,0,2,,,1,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,22,21,5,14,25,4,4,13,16,22,11,12,12,13,22,13,13,13,23,22,4,4,25,14,5,22,21,15,13,5,13,14,14,12,4,14,13,13,5,4,21,22,5,16,24,6,4,14,11,24,14,15,16,13,22,13,13,16,23,25,5,3,24,13,4,23,22,13,13,5,14,13,13,13,5,14,15,60,2,0,0,6671.292,0,1,1,4159
H,2010000469367,9,600,4,41,1000000,1007624,9,2,1,1,,4,2,2,0,120,2,2,3,3,600,,2,1800,1,1,6,,,,1,1,,18,2,950,3,1,125020,4,,,1,1,125020,0,4,4,4,1,1,5,0,2,0,0,0,20,0,1,0,0,0,0,1,2049,3,0,1,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,21,18,36,31,6,6,30,16,7,30,33,21,21,7,20,19,23,21,20,7,19,23,34,31,7,8,34,20,7,32,26,15,16,6,18,20,20,19,22,6,20,20,31,32,7,5,40,19,7,31,32,19,20,5,21,16,18,19,18,6,17,22,37,32,7,8,32,19,7,31,30,18,18,6,25,20,17,20,51,1,2,1,88728.18,1,2,1,4160
H,2010000469367,9,600,4,41,1000000,1007624,9,2,1,1,,4,2,2,0,120,2,2,3,3,600,,2,1800,1,1,6,,,,1,1,,18,2,950,3,1,125020,4,,,1,1,125020,0,4,4,4,1,1,5,0,2,0,0,0,20,0,1,0,0,0,0,1,2049,3,0,1,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,21,18,36,31,6,6,30,16,7,30,33,21,21,7,20,19,23,21,20,7,19,23,34,31,7,8,34,20,7,32,26,15,16,6,18,20,20,19,22,6,20,20,31,32,7,5,40,19,7,31,32,19,20,5,21,16,18,19,18,6,17,22,37,32,7,8,32,19,7,31,30,18,18,6,25,20,17,20,51,1,2,1,88728.18,1,2,2,4161
H,2010000470334,9,600,4,41,1000000,1007624,5,2,1,1,,3,2,2,0,80,2,2,30,1,450,,,,,3,7,,,,1,2,,20,3,700,1,2,86700,4,,,1,1,86700,0,4,4,4,1,1,3,0,2,0,0,0,7,0,1,0,0,2,1,1,523,,0,1,50,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,4,1,7,1,3,6,4,7,5,5,9,2,4,4,2,1,4,3,4,4,1,4,6,6,1,7,8,7,7,1,6,4,7,1,4,4,7,5,7,7,4,1,7,1,4,4,3,4,4,5,8,1,5,5,3,1,4,2,5,4,1,4,5,4,2,9,9,7,7,1,6,6,9,1,4,5,8,61,1,1,0,61532.023,1,1,1,4162
H,2010000470502,9,600,4,41,1000000,1007624,6,2,1,1,,4,2,2,0,160,2,2,3,3,510,,1,500,1,1,8,,,100,1,1,,15,2,900,3,4,30000,4,,,1,1,30000,0,4,4,4,1,1,4,0,2,0,0,0,33,0,1,0,0,2,2,1,835,2,0,1,38,0,9,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,7,4,4,2,5,1,4,3,4,6,8,5,5,7,2,2,7,4,4,7,5,2,7,6,9,4,3,4,1,9,5,3,1,4,6,6,6,1,2,6,3,4,5,7,4,7,4,9,6,4,1,5,5,1,8,7,2,5,4,3,6,7,1,4,2,6,7,5,9,2,4,8,7,4,4,4,4,83,1,0,0,21291.357,1,1,1,4163
